Label	AUC-ROC
vegetal	0.6857
fruite	0.7219
frais	0.7206
vegetal_vert	0.7040
doux	0.6729
gras	0.6558
floral	0.7355
boise	0.7474
vert	0.7265
aldehyde	0.7101
chimique	0.6566
empyreumatique	0.8005
balsamique	0.7288
aldehyde_frais	0.6870
fruit_exotique	0.7394
herbe	0.6787
legume	0.7899
fermentaire	0.6682
phenole	0.7346
epice	0.7016
fleur_d_arbuste	0.7578
cuit	0.7777
terreux	0.6737
fruit_sec	0.7476
fleur_du_jardin	0.7334
agrume	0.7849
oleagineux	0.7632
lactique	0.7149
soufre	0.9478
plante_aromatique	0.7628
animal	0.6314
fruit_a_coque	0.7783
moisi	0.6671
fruit_a_pepins	0.8291
torrefie	0.8487
medicinal	0.7519
vegetal_sec	0.6498
rose	0.8523
huile	0.7122
lactone	0.6868
menthe	0.8206
bois	0.8656
creme	0.6925
boissons_alcoolisees	0.6975
sucre_cuit	0.7553
baie	0.6205
poudre	0.7950
viande_cuite	0.8381
pomme	0.8671
malte	0.8608
mielle	0.7897
solvant	0.7822
ananas	0.8407
fruit_rouge	0.6817
coumarine	0.7886
caramel	0.8471
mineral	0.6799
resineux	0.8996
alliace	0.9645
fruit_a_noyau	0.7275
metal	0.6902
metallique	0.6965
peponide	0.9004
melon	0.8987
brule	0.8350
feuille	0.6610
alcool_de_fut	0.6923
ether	0.7927
boisson_fermentee	0.7332
camphre	0.8239
miel	0.7507
citronne	0.8176
racine	0.7300
oignon	0.9647
crucifere	0.9072
lacte	0.7393
fleur_d_arbre	0.8091
vin	0.7682
fromage	0.8485
poire	0.9224
banane	0.8611
champignon	0.6932
cafe	0.8651
cacao	0.8458
musque	0.8972
savon	0.8238
beurre	0.7594
noix_de_coco	0.8284
anise	0.7226
pin	0.9273
vanille	0.8823
jasmin	0.7716
ambre	0.9321
ail	0.9679
musc	0.9424
cereale	0.8858
peche	0.8291
cerise	0.7661
violette	0.8218
rhum	0.7194
