Label	AUC-ROC
vegetal	0.6985
fruite	0.7321
frais	0.7421
vegetal_vert	0.7389
doux	0.6975
gras	0.6688
floral	0.7712
boise	0.7199
vert	0.7338
aldehyde	0.7566
chimique	0.6909
empyreumatique	0.7948
balsamique	0.6931
aldehyde_frais	0.7399
fruit_exotique	0.7532
herbe	0.7127
legume	0.7885
fermentaire	0.6597
phenole	0.8149
epice	0.7352
fleur_d_arbuste	0.7208
cuit	0.7812
terreux	0.6679
fruit_sec	0.7323
fleur_du_jardin	0.7316
agrume	0.8068
oleagineux	0.7670
lactique	0.6877
soufre	0.8767
plante_aromatique	0.7611
animal	0.7058
fruit_a_coque	0.8116
moisi	0.6706
fruit_a_pepins	0.7639
torrefie	0.7817
medicinal	0.8404
vegetal_sec	0.6585
rose	0.7376
huile	0.7422
lactone	0.7410
menthe	0.8697
bois	0.8213
creme	0.6790
boissons_alcoolisees	0.7892
sucre_cuit	0.8111
baie	0.7484
poudre	0.8241
viande_cuite	0.8286
pomme	0.8403
malte	0.7757
mielle	0.7812
solvant	0.8068
ananas	0.8388
fruit_rouge	0.7347
coumarine	0.7047
caramel	0.8617
mineral	0.6731
resineux	0.8795
alliace	0.9529
fruit_a_noyau	0.7406
metal	0.6948
metallique	0.6958
peponide	0.8108
melon	0.8101
brule	0.8510
feuille	0.6284
alcool_de_fut	0.8376
ether	0.8686
boisson_fermentee	0.7499
camphre	0.9232
miel	0.7331
citronne	0.8268
racine	0.5507
oignon	0.9772
crucifere	0.7756
lacte	0.7435
fleur_d_arbre	0.7475
vin	0.7800
fromage	0.7861
poire	0.8175
banane	0.8649
champignon	0.7070
cafe	0.8520
cacao	0.7305
musque	0.9459
savon	0.7737
beurre	0.8130
noix_de_coco	0.7679
anise	0.6510
pin	0.9306
vanille	0.8413
jasmin	0.8901
ambre	0.8986
ail	0.9763
musc	0.9761
cereale	0.8989
peche	0.7872
cerise	0.7877
violette	0.8390
rhum	0.8420
