Label	AUC-ROC
vegetal	0.6914
fruite	0.7446
frais	0.7232
vegetal_vert	0.7001
doux	0.6643
gras	0.6881
floral	0.7420
boise	0.7255
vert	0.6799
aldehyde	0.7171
chimique	0.7078
empyreumatique	0.8082
balsamique	0.6640
aldehyde_frais	0.7004
fruit_exotique	0.7653
herbe	0.6738
legume	0.7662
fermentaire	0.6916
phenole	0.8067
epice	0.7016
fleur_d_arbuste	0.7405
cuit	0.7770
terreux	0.6038
fruit_sec	0.7253
fleur_du_jardin	0.7256
agrume	0.7815
oleagineux	0.7359
lactique	0.7302
soufre	0.9328
plante_aromatique	0.7343
animal	0.6548
fruit_a_coque	0.7584
moisi	0.6377
fruit_a_pepins	0.7882
torrefie	0.8390
medicinal	0.7887
vegetal_sec	0.7103
rose	0.7680
huile	0.7797
lactone	0.7704
menthe	0.8492
bois	0.8687
creme	0.7371
boissons_alcoolisees	0.8212
sucre_cuit	0.7373
baie	0.6674
poudre	0.8168
viande_cuite	0.8832
pomme	0.8178
malte	0.8279
mielle	0.8831
solvant	0.8893
ananas	0.8512
fruit_rouge	0.7368
coumarine	0.7993
caramel	0.7925
mineral	0.5763
resineux	0.8989
alliace	0.9609
fruit_a_noyau	0.8558
metal	0.5837
metallique	0.5902
peponide	0.7449
melon	0.7477
brule	0.8471
feuille	0.6811
alcool_de_fut	0.8711
ether	0.8951
boisson_fermentee	0.7707
camphre	0.9343
miel	0.9065
citronne	0.8424
racine	0.6246
oignon	0.9625
crucifere	0.8174
lacte	0.7329
fleur_d_arbre	0.7716
vin	0.7909
fromage	0.8199
poire	0.8436
banane	0.9110
champignon	0.7171
cafe	0.8731
cacao	0.7801
musque	0.8425
savon	0.7511
beurre	0.7998
noix_de_coco	0.9072
anise	0.7294
pin	0.8992
vanille	0.8193
jasmin	0.8767
ambre	0.8739
ail	0.9590
musc	0.8890
cereale	0.8568
peche	0.7929
cerise	0.8039
violette	0.8175
rhum	0.8615
