Label	AUC-ROC
vegetal	0.7096
fruite	0.7297
frais	0.7465
vegetal_vert	0.7467
doux	0.7133
gras	0.6590
floral	0.7740
boise	0.7095
vert	0.7263
aldehyde	0.7673
chimique	0.7034
empyreumatique	0.7925
balsamique	0.7092
aldehyde_frais	0.7529
fruit_exotique	0.7424
herbe	0.7181
legume	0.7694
fermentaire	0.6495
phenole	0.8046
epice	0.7176
fleur_d_arbuste	0.7102
cuit	0.7686
terreux	0.6857
fruit_sec	0.7377
fleur_du_jardin	0.7614
agrume	0.8143
oleagineux	0.7677
lactique	0.6929
soufre	0.8797
plante_aromatique	0.7318
animal	0.7273
fruit_a_coque	0.8079
moisi	0.6778
fruit_a_pepins	0.7715
torrefie	0.7801
medicinal	0.8147
vegetal_sec	0.6711
rose	0.7352
huile	0.7185
lactone	0.7486
menthe	0.8554
bois	0.8063
creme	0.6572
boissons_alcoolisees	0.8084
sucre_cuit	0.7947
baie	0.7710
poudre	0.8089
viande_cuite	0.8303
pomme	0.8443
malte	0.7715
mielle	0.7733
solvant	0.7664
ananas	0.8483
fruit_rouge	0.7457
coumarine	0.7446
caramel	0.8367
mineral	0.6649
resineux	0.8668
alliace	0.9509
fruit_a_noyau	0.7743
metal	0.6832
metallique	0.6839
peponide	0.7795
melon	0.7825
brule	0.8520
feuille	0.6612
alcool_de_fut	0.8454
ether	0.8401
boisson_fermentee	0.7702
camphre	0.9142
miel	0.7514
citronne	0.8370
racine	0.5807
oignon	0.9759
crucifere	0.7684
lacte	0.7523
fleur_d_arbre	0.7374
vin	0.7837
fromage	0.7843
poire	0.8109
banane	0.8306
champignon	0.7149
cafe	0.8392
cacao	0.7147
musque	0.9448
savon	0.8057
beurre	0.7992
noix_de_coco	0.7971
anise	0.5969
pin	0.9245
vanille	0.8707
jasmin	0.8887
ambre	0.9039
ail	0.9689
musc	0.9716
cereale	0.8781
peche	0.8031
cerise	0.8206
violette	0.8519
rhum	0.8544
