Label	AUC-ROC
vegetal	0.6931
fruite	0.7480
frais	0.7159
vegetal_vert	0.6996
doux	0.6272
gras	0.6744
floral	0.7390
boise	0.7074
vert	0.6734
aldehyde	0.7183
chimique	0.6930
empyreumatique	0.8065
balsamique	0.6426
aldehyde_frais	0.7101
fruit_exotique	0.7727
herbe	0.6922
legume	0.7558
fermentaire	0.7010
phenole	0.8045
epice	0.6918
fleur_d_arbuste	0.7432
cuit	0.7719
terreux	0.5858
fruit_sec	0.7160
fleur_du_jardin	0.7250
agrume	0.7804
oleagineux	0.7251
lactique	0.7370
soufre	0.9376
plante_aromatique	0.7513
animal	0.6624
fruit_a_coque	0.7473
moisi	0.6060
fruit_a_pepins	0.7963
torrefie	0.8408
medicinal	0.7766
vegetal_sec	0.7049
rose	0.7695
huile	0.7797
lactone	0.7744
menthe	0.8606
bois	0.8631
creme	0.7616
boissons_alcoolisees	0.8271
sucre_cuit	0.7208
baie	0.7039
poudre	0.8090
viande_cuite	0.8879
pomme	0.8221
malte	0.8304
mielle	0.8854
solvant	0.8876
ananas	0.8511
fruit_rouge	0.7469
coumarine	0.8047
caramel	0.7806
mineral	0.5418
resineux	0.8877
alliace	0.9569
fruit_a_noyau	0.8329
metal	0.5532
metallique	0.5611
peponide	0.7566
melon	0.7645
brule	0.8410
feuille	0.6523
alcool_de_fut	0.8769
ether	0.9023
boisson_fermentee	0.7667
camphre	0.9378
miel	0.9138
citronne	0.8927
racine	0.6739
oignon	0.9580
crucifere	0.7965
lacte	0.7355
fleur_d_arbre	0.7871
vin	0.7819
fromage	0.8251
poire	0.8556
banane	0.9245
champignon	0.7151
cafe	0.8548
cacao	0.8015
musque	0.8294
savon	0.7382
beurre	0.7993
noix_de_coco	0.9212
anise	0.7294
pin	0.9062
vanille	0.7958
jasmin	0.8706
ambre	0.8494
ail	0.9602
musc	0.8833
cereale	0.8339
peche	0.7857
cerise	0.7987
violette	0.7796
rhum	0.8565
