Label	AUC-ROC
vegetal	0.6623
fruite	0.7472
frais	0.7419
vegetal_vert	0.7156
doux	0.6744
gras	0.6631
floral	0.7562
boise	0.7164
vert	0.7238
aldehyde	0.7222
chimique	0.6901
empyreumatique	0.8223
balsamique	0.7155
aldehyde_frais	0.7339
fruit_exotique	0.7537
herbe	0.7266
legume	0.7479
fermentaire	0.6838
phenole	0.7673
epice	0.6866
fleur_d_arbuste	0.7816
cuit	0.7802
terreux	0.6029
fruit_sec	0.7222
fleur_du_jardin	0.7363
agrume	0.8374
oleagineux	0.7770
lactique	0.7237
soufre	0.9052
plante_aromatique	0.7201
animal	0.7392
fruit_a_coque	0.7756
moisi	0.6543
fruit_a_pepins	0.8315
torrefie	0.8486
medicinal	0.8280
vegetal_sec	0.7229
rose	0.8176
huile	0.7581
lactone	0.7813
menthe	0.8660
bois	0.8046
creme	0.7257
boissons_alcoolisees	0.8495
sucre_cuit	0.7860
baie	0.6958
poudre	0.8040
viande_cuite	0.8896
pomme	0.9032
malte	0.8011
mielle	0.7461
solvant	0.9192
ananas	0.8603
fruit_rouge	0.7328
coumarine	0.8101
caramel	0.8506
mineral	0.6047
resineux	0.8526
alliace	0.9730
fruit_a_noyau	0.7918
metal	0.6235
metallique	0.6074
peponide	0.7702
melon	0.7685
brule	0.8811
feuille	0.7210
alcool_de_fut	0.8851
ether	0.9314
boisson_fermentee	0.8176
camphre	0.8554
miel	0.7539
citronne	0.7663
racine	0.4911
oignon	0.9628
crucifere	0.7963
lacte	0.7303
fleur_d_arbre	0.7902
vin	0.8222
fromage	0.7950
poire	0.9019
banane	0.8681
champignon	0.7235
cafe	0.8961
cacao	0.8011
musque	0.9034
savon	0.7248
beurre	0.8246
noix_de_coco	0.9097
anise	0.7418
pin	0.9174
vanille	0.8354
jasmin	0.8329
ambre	0.9504
ail	0.9711
musc	0.9381
cereale	0.8161
peche	0.7909
cerise	0.7942
violette	0.8303
rhum	0.8553
