Label	AUC-ROC
vegetal	0.6449
fruite	0.7397
frais	0.7117
vegetal_vert	0.6992
doux	0.6916
gras	0.6758
floral	0.7321
boise	0.7104
vert	0.6769
aldehyde	0.7049
chimique	0.7036
empyreumatique	0.8551
balsamique	0.7199
aldehyde_frais	0.6791
fruit_exotique	0.7349
herbe	0.6695
legume	0.7315
fermentaire	0.6725
phenole	0.7918
epice	0.7012
fleur_d_arbuste	0.7373
cuit	0.8480
terreux	0.6446
fruit_sec	0.7619
fleur_du_jardin	0.6699
agrume	0.7840
oleagineux	0.7754
lactique	0.6861
soufre	0.9423
plante_aromatique	0.6969
animal	0.7259
fruit_a_coque	0.7683
moisi	0.6495
fruit_a_pepins	0.8205
torrefie	0.8416
medicinal	0.8210
vegetal_sec	0.7042
rose	0.7172
huile	0.6761
lactone	0.7433
menthe	0.8322
bois	0.7723
creme	0.7098
boissons_alcoolisees	0.8233
sucre_cuit	0.7922
baie	0.6070
poudre	0.7912
viande_cuite	0.9315
pomme	0.8719
malte	0.7858
mielle	0.7445
solvant	0.8703
ananas	0.8409
fruit_rouge	0.7735
coumarine	0.7910
caramel	0.8212
mineral	0.6657
resineux	0.8389
alliace	0.9692
fruit_a_noyau	0.8023
metal	0.6936
metallique	0.6662
peponide	0.7398
melon	0.7408
brule	0.8610
feuille	0.6550
alcool_de_fut	0.8762
ether	0.8751
boisson_fermentee	0.8019
camphre	0.8760
miel	0.7723
citronne	0.8216
racine	0.5633
oignon	0.9683
crucifere	0.8585
lacte	0.6401
fleur_d_arbre	0.7558
vin	0.8299
fromage	0.8050
poire	0.8953
banane	0.8538
champignon	0.7065
cafe	0.9039
cacao	0.7743
musque	0.9115
savon	0.8469
beurre	0.7753
noix_de_coco	0.9036
anise	0.7832
pin	0.8667
vanille	0.9186
jasmin	0.8143
ambre	0.8844
ail	0.9761
musc	0.9238
cereale	0.8671
peche	0.8220
cerise	0.8860
violette	0.7302
rhum	0.8756
