Label	AUC-ROC
vegetal	0.6442
fruite	0.7550
frais	0.7120
vegetal_vert	0.6955
doux	0.7214
gras	0.6847
floral	0.7342
boise	0.7103
vert	0.6789
aldehyde	0.7046
chimique	0.7092
empyreumatique	0.8594
balsamique	0.7386
aldehyde_frais	0.6889
fruit_exotique	0.7591
herbe	0.6818
legume	0.7477
fermentaire	0.6744
phenole	0.7915
epice	0.7222
fleur_d_arbuste	0.7349
cuit	0.8562
terreux	0.6649
fruit_sec	0.7648
fleur_du_jardin	0.6766
agrume	0.7913
oleagineux	0.7848
lactique	0.6906
soufre	0.9478
plante_aromatique	0.7164
animal	0.7378
fruit_a_coque	0.7707
moisi	0.6584
fruit_a_pepins	0.8473
torrefie	0.8414
medicinal	0.8138
vegetal_sec	0.7154
rose	0.7235
huile	0.6832
lactone	0.7488
menthe	0.8464
bois	0.7691
creme	0.7129
boissons_alcoolisees	0.8337
sucre_cuit	0.7963
baie	0.6653
poudre	0.7938
viande_cuite	0.9350
pomme	0.8799
malte	0.7964
mielle	0.7346
solvant	0.8751
ananas	0.8328
fruit_rouge	0.7898
coumarine	0.8030
caramel	0.8198
mineral	0.6744
resineux	0.8427
alliace	0.9728
fruit_a_noyau	0.7815
metal	0.6905
metallique	0.6732
peponide	0.7568
melon	0.7525
brule	0.8598
feuille	0.7161
alcool_de_fut	0.8867
ether	0.8838
boisson_fermentee	0.8057
camphre	0.8825
miel	0.7788
citronne	0.8443
racine	0.6422
oignon	0.9718
crucifere	0.8679
lacte	0.6275
fleur_d_arbre	0.7284
vin	0.8399
fromage	0.8013
poire	0.9096
banane	0.8826
champignon	0.7157
cafe	0.8982
cacao	0.7810
musque	0.9086
savon	0.8425
beurre	0.7873
noix_de_coco	0.9177
anise	0.8165
pin	0.8617
vanille	0.9110
jasmin	0.8163
ambre	0.8861
ail	0.9778
musc	0.9230
cereale	0.8792
peche	0.8186
cerise	0.8827
violette	0.7463
rhum	0.8600
