Label	AUC-ROC
vegetal	0.6926
fruite	0.7048
frais	0.7281
vegetal_vert	0.7399
doux	0.6859
gras	0.6382
floral	0.6934
boise	0.6890
vert	0.6974
aldehyde	0.7409
chimique	0.6405
empyreumatique	0.7851
balsamique	0.6525
aldehyde_frais	0.7226
fruit_exotique	0.6966
herbe	0.6880
legume	0.7185
fermentaire	0.6243
phenole	0.7626
epice	0.6695
fleur_d_arbuste	0.6871
cuit	0.7464
terreux	0.6163
fruit_sec	0.7096
fleur_du_jardin	0.6642
agrume	0.7812
oleagineux	0.7144
lactique	0.6472
soufre	0.8755
plante_aromatique	0.7439
animal	0.6789
fruit_a_coque	0.7879
moisi	0.6349
fruit_a_pepins	0.7407
torrefie	0.7726
medicinal	0.7722
vegetal_sec	0.6412
rose	0.7149
huile	0.7137
lactone	0.7008
menthe	0.8251
bois	0.8053
creme	0.5816
boissons_alcoolisees	0.7642
sucre_cuit	0.7383
baie	0.6021
poudre	0.8077
viande_cuite	0.7986
pomme	0.7975
malte	0.7750
mielle	0.7718
solvant	0.7003
ananas	0.7795
fruit_rouge	0.6656
coumarine	0.6025
caramel	0.8162
mineral	0.6667
resineux	0.8620
alliace	0.9634
fruit_a_noyau	0.6806
metal	0.6947
metallique	0.6971
peponide	0.7871
melon	0.7973
brule	0.8372
feuille	0.5341
alcool_de_fut	0.8088
ether	0.7887
boisson_fermentee	0.7173
camphre	0.8701
miel	0.7375
citronne	0.7415
racine	0.5724
oignon	0.9739
crucifere	0.7940
lacte	0.6435
fleur_d_arbre	0.6806
vin	0.7293
fromage	0.8094
poire	0.8047
banane	0.8247
champignon	0.6912
cafe	0.8184
cacao	0.6730
musque	0.9357
savon	0.8025
beurre	0.7861
noix_de_coco	0.6100
anise	0.6110
pin	0.9232
vanille	0.8352
jasmin	0.7656
ambre	0.9051
ail	0.9680
musc	0.9734
cereale	0.8557
peche	0.7341
cerise	0.7096
violette	0.7917
rhum	0.8256
