Label	AUC-ROC
vegetal	0.6628
fruite	0.7120
frais	0.7310
vegetal_vert	0.7127
doux	0.6521
gras	0.6411
floral	0.7351
boise	0.6942
vert	0.7088
aldehyde	0.7089
chimique	0.6435
empyreumatique	0.8088
balsamique	0.6805
aldehyde_frais	0.7100
fruit_exotique	0.7080
herbe	0.7039
legume	0.7175
fermentaire	0.6496
phenole	0.7339
epice	0.6602
fleur_d_arbuste	0.7608
cuit	0.7679
terreux	0.5709
fruit_sec	0.6725
fleur_du_jardin	0.7057
agrume	0.7992
oleagineux	0.7187
lactique	0.7275
soufre	0.8971
plante_aromatique	0.7227
animal	0.6643
fruit_a_coque	0.7491
moisi	0.6270
fruit_a_pepins	0.7873
torrefie	0.8311
medicinal	0.7629
vegetal_sec	0.6983
rose	0.7859
huile	0.7343
lactone	0.6975
menthe	0.8256
bois	0.7963
creme	0.7210
boissons_alcoolisees	0.8391
sucre_cuit	0.7698
baie	0.6612
poudre	0.7608
viande_cuite	0.8619
pomme	0.8379
malte	0.7781
mielle	0.7374
solvant	0.8853
ananas	0.8058
fruit_rouge	0.6654
coumarine	0.7556
caramel	0.8315
mineral	0.6451
resineux	0.8354
alliace	0.9748
fruit_a_noyau	0.7296
metal	0.6593
metallique	0.6492
peponide	0.7595
melon	0.7607
brule	0.8615
feuille	0.7074
alcool_de_fut	0.8864
ether	0.9002
boisson_fermentee	0.8190
camphre	0.8259
miel	0.7156
citronne	0.7391
racine	0.5374
oignon	0.9668
crucifere	0.7817
lacte	0.7434
fleur_d_arbre	0.7884
vin	0.8231
fromage	0.7776
poire	0.8827
banane	0.8012
champignon	0.7464
cafe	0.8774
cacao	0.7646
musque	0.8802
savon	0.7063
beurre	0.7820
noix_de_coco	0.8561
anise	0.7195
pin	0.8903
vanille	0.8031
jasmin	0.7937
ambre	0.9418
ail	0.9691
musc	0.9235
cereale	0.7980
peche	0.7247
cerise	0.7383
violette	0.7992
rhum	0.8537
