Label	AUC-ROC
vegetal	0.6170
fruite	0.7164
frais	0.6747
vegetal_vert	0.6624
doux	0.6677
gras	0.6467
floral	0.7298
boise	0.7023
vert	0.6576
aldehyde	0.6820
chimique	0.6816
empyreumatique	0.8574
balsamique	0.6552
aldehyde_frais	0.6586
fruit_exotique	0.6945
herbe	0.6571
legume	0.6997
fermentaire	0.6484
phenole	0.7646
epice	0.7063
fleur_d_arbuste	0.7279
cuit	0.8456
terreux	0.6540
fruit_sec	0.7356
fleur_du_jardin	0.6710
agrume	0.7753
oleagineux	0.7454
lactique	0.6442
soufre	0.9360
plante_aromatique	0.6774
animal	0.7001
fruit_a_coque	0.7605
moisi	0.6314
fruit_a_pepins	0.7952
torrefie	0.8374
medicinal	0.7693
vegetal_sec	0.6762
rose	0.7047
huile	0.6470
lactone	0.6757
menthe	0.8119
bois	0.7743
creme	0.6132
boissons_alcoolisees	0.7875
sucre_cuit	0.7654
baie	0.5825
poudre	0.7505
viande_cuite	0.9339
pomme	0.8446
malte	0.7809
mielle	0.7334
solvant	0.8649
ananas	0.7756
fruit_rouge	0.7358
coumarine	0.7451
caramel	0.8212
mineral	0.6530
resineux	0.8365
alliace	0.9703
fruit_a_noyau	0.7269
metal	0.6447
metallique	0.6450
peponide	0.7463
melon	0.7380
brule	0.8543
feuille	0.6143
alcool_de_fut	0.8322
ether	0.8624
boisson_fermentee	0.7687
camphre	0.8411
miel	0.7527
citronne	0.8242
racine	0.6543
oignon	0.9651
crucifere	0.8366
lacte	0.5632
fleur_d_arbre	0.7551
vin	0.7944
fromage	0.8060
poire	0.8652
banane	0.8304
champignon	0.6954
cafe	0.9067
cacao	0.7585
musque	0.8844
savon	0.8430
beurre	0.7425
noix_de_coco	0.8411
anise	0.8085
pin	0.8407
vanille	0.8912
jasmin	0.6616
ambre	0.8785
ail	0.9748
musc	0.9043
cereale	0.8743
peche	0.7265
cerise	0.8338
violette	0.7081
rhum	0.7863
