Label	AUC-ROC
vegetal	0.7039
fruite	0.7512
frais	0.7258
vegetal_vert	0.7058
doux	0.6676
gras	0.6795
floral	0.7361
boise	0.7231
vert	0.6860
aldehyde	0.7336
chimique	0.6988
empyreumatique	0.8105
balsamique	0.6765
aldehyde_frais	0.7313
fruit_exotique	0.7627
herbe	0.7044
legume	0.7783
fermentaire	0.7087
phenole	0.8161
epice	0.7092
fleur_d_arbuste	0.7366
cuit	0.7754
terreux	0.6181
fruit_sec	0.7399
fleur_du_jardin	0.7340
agrume	0.7897
oleagineux	0.7514
lactique	0.7402
soufre	0.9359
plante_aromatique	0.7360
animal	0.6595
fruit_a_coque	0.7649
moisi	0.6511
fruit_a_pepins	0.7960
torrefie	0.8447
medicinal	0.7989
vegetal_sec	0.7118
rose	0.7704
huile	0.7863
lactone	0.7881
menthe	0.8616
bois	0.8695
creme	0.7629
boissons_alcoolisees	0.8004
sucre_cuit	0.7331
baie	0.6745
poudre	0.8023
viande_cuite	0.8905
pomme	0.8273
malte	0.8265
mielle	0.8819
solvant	0.8899
ananas	0.8381
fruit_rouge	0.7764
coumarine	0.8158
caramel	0.7962
mineral	0.5878
resineux	0.8944
alliace	0.9629
fruit_a_noyau	0.8616
metal	0.5882
metallique	0.5945
peponide	0.7611
melon	0.7652
brule	0.8468
feuille	0.6774
alcool_de_fut	0.8651
ether	0.8985
boisson_fermentee	0.7412
camphre	0.9448
miel	0.9109
citronne	0.8666
racine	0.6671
oignon	0.9646
crucifere	0.7975
lacte	0.7470
fleur_d_arbre	0.7780
vin	0.7640
fromage	0.8142
poire	0.8553
banane	0.9090
champignon	0.7229
cafe	0.8931
cacao	0.7900
musque	0.8260
savon	0.7427
beurre	0.7978
noix_de_coco	0.9249
anise	0.7098
pin	0.8995
vanille	0.8323
jasmin	0.8756
ambre	0.8631
ail	0.9606
musc	0.8777
cereale	0.8510
peche	0.8025
cerise	0.8119
violette	0.8233
rhum	0.8667
