Label	AUC-ROC
vegetal	0.6936
fruite	0.7521
frais	0.7293
vegetal_vert	0.7085
doux	0.6867
gras	0.6869
floral	0.7408
boise	0.7343
vert	0.7017
aldehyde	0.7291
chimique	0.7147
empyreumatique	0.8116
balsamique	0.6918
aldehyde_frais	0.7324
fruit_exotique	0.7784
herbe	0.7045
legume	0.7805
fermentaire	0.6995
phenole	0.8186
epice	0.7119
fleur_d_arbuste	0.7464
cuit	0.7755
terreux	0.6366
fruit_sec	0.7449
fleur_du_jardin	0.7162
agrume	0.7829
oleagineux	0.7548
lactique	0.7435
soufre	0.9342
plante_aromatique	0.7211
animal	0.6685
fruit_a_coque	0.7666
moisi	0.6415
fruit_a_pepins	0.8035
torrefie	0.8395
medicinal	0.8063
vegetal_sec	0.7170
rose	0.7720
huile	0.7887
lactone	0.7869
menthe	0.8545
bois	0.8699
creme	0.7713
boissons_alcoolisees	0.8331
sucre_cuit	0.7166
baie	0.6933
poudre	0.7987
viande_cuite	0.8949
pomme	0.8345
malte	0.8294
mielle	0.8866
solvant	0.9034
ananas	0.8460
fruit_rouge	0.7576
coumarine	0.8202
caramel	0.7762
mineral	0.5884
resineux	0.9044
alliace	0.9608
fruit_a_noyau	0.8421
metal	0.5933
metallique	0.5963
peponide	0.7604
melon	0.7665
brule	0.8718
feuille	0.6695
alcool_de_fut	0.8901
ether	0.9208
boisson_fermentee	0.7788
camphre	0.9330
miel	0.9095
citronne	0.8793
racine	0.6402
oignon	0.9638
crucifere	0.7941
lacte	0.7616
fleur_d_arbre	0.7850
vin	0.8015
fromage	0.8350
poire	0.8654
banane	0.9255
champignon	0.7233
cafe	0.8993
cacao	0.7835
musque	0.8434
savon	0.7566
beurre	0.7907
noix_de_coco	0.9275
anise	0.6923
pin	0.9131
vanille	0.8408
jasmin	0.8912
ambre	0.8726
ail	0.9601
musc	0.8931
cereale	0.8555
peche	0.8016
cerise	0.8188
violette	0.8084
rhum	0.8757
