Label	AUC-ROC
vegetal	0.6778
fruite	0.7502
frais	0.7323
vegetal_vert	0.7117
doux	0.7053
gras	0.6605
floral	0.7630
boise	0.7699
vert	0.7454
aldehyde	0.7204
chimique	0.6987
empyreumatique	0.8168
balsamique	0.7720
aldehyde_frais	0.7059
fruit_exotique	0.7770
herbe	0.6959
legume	0.8253
fermentaire	0.6932
phenole	0.7882
epice	0.7277
fleur_d_arbuste	0.7958
cuit	0.7973
terreux	0.6616
fruit_sec	0.7775
fleur_du_jardin	0.7317
agrume	0.7663
oleagineux	0.8004
lactique	0.7355
soufre	0.9538
plante_aromatique	0.7734
animal	0.7103
fruit_a_coque	0.7989
moisi	0.6760
fruit_a_pepins	0.8642
torrefie	0.8670
medicinal	0.8302
vegetal_sec	0.6977
rose	0.8793
huile	0.7412
lactone	0.7361
menthe	0.8452
bois	0.8774
creme	0.7503
boissons_alcoolisees	0.7320
sucre_cuit	0.8051
baie	0.6698
poudre	0.8260
viande_cuite	0.8612
pomme	0.9257
malte	0.8644
mielle	0.7897
solvant	0.8113
ananas	0.8799
fruit_rouge	0.7573
coumarine	0.8497
caramel	0.8756
mineral	0.6837
resineux	0.8929
alliace	0.9639
fruit_a_noyau	0.7430
metal	0.7059
metallique	0.7019
peponide	0.9197
melon	0.9207
brule	0.8309
feuille	0.6514
alcool_de_fut	0.7121
ether	0.8505
boisson_fermentee	0.7921
camphre	0.8740
miel	0.8408
citronne	0.8303
racine	0.7133
oignon	0.9652
crucifere	0.9196
lacte	0.7094
fleur_d_arbre	0.7994
vin	0.8278
fromage	0.8536
poire	0.9143
banane	0.9172
champignon	0.7352
cafe	0.8876
cacao	0.8685
musque	0.9087
savon	0.8528
beurre	0.8184
noix_de_coco	0.8821
anise	0.7657
pin	0.9387
vanille	0.9130
jasmin	0.8160
ambre	0.9219
ail	0.9667
musc	0.9022
cereale	0.8917
peche	0.8070
cerise	0.8358
violette	0.8838
rhum	0.7699
