Label	AUC-ROC
vegetal	0.6979
fruite	0.7453
frais	0.7294
vegetal_vert	0.7066
doux	0.6636
gras	0.6745
floral	0.7380
boise	0.7225
vert	0.6829
aldehyde	0.7225
chimique	0.7132
empyreumatique	0.8072
balsamique	0.6833
aldehyde_frais	0.7264
fruit_exotique	0.7767
herbe	0.6947
legume	0.7859
fermentaire	0.7033
phenole	0.8129
epice	0.7036
fleur_d_arbuste	0.7247
cuit	0.7786
terreux	0.6255
fruit_sec	0.7413
fleur_du_jardin	0.7315
agrume	0.7794
oleagineux	0.7478
lactique	0.7294
soufre	0.9400
plante_aromatique	0.7247
animal	0.6503
fruit_a_coque	0.7599
moisi	0.6534
fruit_a_pepins	0.8014
torrefie	0.8389
medicinal	0.8020
vegetal_sec	0.7078
rose	0.7580
huile	0.7866
lactone	0.7744
menthe	0.8552
bois	0.8614
creme	0.7558
boissons_alcoolisees	0.8406
sucre_cuit	0.7415
baie	0.6409
poudre	0.7970
viande_cuite	0.8870
pomme	0.8376
malte	0.8311
mielle	0.8824
solvant	0.8979
ananas	0.8655
fruit_rouge	0.7519
coumarine	0.8065
caramel	0.8004
mineral	0.5713
resineux	0.8885
alliace	0.9579
fruit_a_noyau	0.8507
metal	0.5862
metallique	0.5852
peponide	0.7539
melon	0.7621
brule	0.8487
feuille	0.6934
alcool_de_fut	0.8903
ether	0.9056
boisson_fermentee	0.8006
camphre	0.9442
miel	0.9031
citronne	0.8726
racine	0.6530
oignon	0.9615
crucifere	0.8232
lacte	0.7300
fleur_d_arbre	0.7797
vin	0.8217
fromage	0.8169
poire	0.8638
banane	0.9227
champignon	0.7251
cafe	0.8850
cacao	0.7947
musque	0.8395
savon	0.7502
beurre	0.8180
noix_de_coco	0.9272
anise	0.6975
pin	0.8898
vanille	0.8426
jasmin	0.8567
ambre	0.8548
ail	0.9572
musc	0.8874
cereale	0.8583
peche	0.8123
cerise	0.7918
violette	0.8178
rhum	0.8766
