Label	AUC-ROC
vegetal	0.6545
fruite	0.7535
frais	0.7201
vegetal_vert	0.6992
doux	0.7251
gras	0.6941
floral	0.7615
boise	0.7216
vert	0.7058
aldehyde	0.7026
chimique	0.7221
empyreumatique	0.8635
balsamique	0.7578
aldehyde_frais	0.6798
fruit_exotique	0.7713
herbe	0.6718
legume	0.7565
fermentaire	0.6828
phenole	0.8175
epice	0.7373
fleur_d_arbuste	0.7562
cuit	0.8620
terreux	0.6691
fruit_sec	0.7862
fleur_du_jardin	0.7212
agrume	0.7998
oleagineux	0.8096
lactique	0.7157
soufre	0.9542
plante_aromatique	0.6952
animal	0.7453
fruit_a_coque	0.7819
moisi	0.6756
fruit_a_pepins	0.8558
torrefie	0.8520
medicinal	0.8376
vegetal_sec	0.6953
rose	0.7433
huile	0.6920
lactone	0.7696
menthe	0.8546
bois	0.7955
creme	0.7327
boissons_alcoolisees	0.8398
sucre_cuit	0.8025
baie	0.6808
poudre	0.7880
viande_cuite	0.9385
pomme	0.8949
malte	0.8029
mielle	0.7443
solvant	0.8888
ananas	0.8246
fruit_rouge	0.8309
coumarine	0.8048
caramel	0.8306
mineral	0.7071
resineux	0.8626
alliace	0.9764
fruit_a_noyau	0.8238
metal	0.7169
metallique	0.7061
peponide	0.7625
melon	0.7590
brule	0.8658
feuille	0.7025
alcool_de_fut	0.8884
ether	0.8947
boisson_fermentee	0.8067
camphre	0.8862
miel	0.7906
citronne	0.8550
racine	0.6083
oignon	0.9769
crucifere	0.8822
lacte	0.6803
fleur_d_arbre	0.7822
vin	0.8245
fromage	0.8188
poire	0.9116
banane	0.8862
champignon	0.7694
cafe	0.9204
cacao	0.8032
musque	0.9016
savon	0.8403
beurre	0.8134
noix_de_coco	0.9501
anise	0.8195
pin	0.8746
vanille	0.9446
jasmin	0.8079
ambre	0.8959
ail	0.9795
musc	0.9163
cereale	0.8774
peche	0.8211
cerise	0.8891
violette	0.7566
rhum	0.8727
