Label	AUC-ROC
vegetal	0.6999
fruite	0.7485
frais	0.7311
vegetal_vert	0.7062
doux	0.6660
gras	0.6907
floral	0.7423
boise	0.7285
vert	0.6887
aldehyde	0.7327
chimique	0.7166
empyreumatique	0.8113
balsamique	0.6798
aldehyde_frais	0.7354
fruit_exotique	0.7610
herbe	0.7115
legume	0.7811
fermentaire	0.7010
phenole	0.8213
epice	0.7091
fleur_d_arbuste	0.7470
cuit	0.7805
terreux	0.6135
fruit_sec	0.7447
fleur_du_jardin	0.7217
agrume	0.7854
oleagineux	0.7550
lactique	0.7423
soufre	0.9381
plante_aromatique	0.7270
animal	0.6649
fruit_a_coque	0.7694
moisi	0.6282
fruit_a_pepins	0.7997
torrefie	0.8402
medicinal	0.8158
vegetal_sec	0.7131
rose	0.7770
huile	0.7874
lactone	0.7838
menthe	0.8556
bois	0.8706
creme	0.7630
boissons_alcoolisees	0.8143
sucre_cuit	0.7258
baie	0.6909
poudre	0.8011
viande_cuite	0.8957
pomme	0.8312
malte	0.8293
mielle	0.8886
solvant	0.9017
ananas	0.8304
fruit_rouge	0.7644
coumarine	0.8217
caramel	0.7973
mineral	0.5951
resineux	0.9008
alliace	0.9645
fruit_a_noyau	0.8512
metal	0.5939
metallique	0.5974
peponide	0.7498
melon	0.7598
brule	0.8612
feuille	0.6808
alcool_de_fut	0.8775
ether	0.9098
boisson_fermentee	0.7504
camphre	0.9423
miel	0.9099
citronne	0.8579
racine	0.6417
oignon	0.9683
crucifere	0.8025
lacte	0.7228
fleur_d_arbre	0.7846
vin	0.7736
fromage	0.8168
poire	0.8642
banane	0.9086
champignon	0.7272
cafe	0.8850
cacao	0.8018
musque	0.8412
savon	0.7579
beurre	0.8242
noix_de_coco	0.9256
anise	0.7080
pin	0.9071
vanille	0.8406
jasmin	0.8838
ambre	0.8724
ail	0.9632
musc	0.8882
cereale	0.8551
peche	0.8080
cerise	0.8122
violette	0.7967
rhum	0.8755
