Label	AUC-ROC
vegetal	0.6930
fruite	0.7476
frais	0.7423
vegetal_vert	0.7199
doux	0.7024
gras	0.6616
floral	0.7546
boise	0.7718
vert	0.7431
aldehyde	0.7236
chimique	0.7185
empyreumatique	0.8128
balsamique	0.7777
aldehyde_frais	0.7121
fruit_exotique	0.7768
herbe	0.6985
legume	0.8148
fermentaire	0.6958
phenole	0.7853
epice	0.7262
fleur_d_arbuste	0.7852
cuit	0.7930
terreux	0.6453
fruit_sec	0.7800
fleur_du_jardin	0.7341
agrume	0.7733
oleagineux	0.8089
lactique	0.7349
soufre	0.9524
plante_aromatique	0.7836
animal	0.7054
fruit_a_coque	0.8098
moisi	0.6704
fruit_a_pepins	0.8605
torrefie	0.8645
medicinal	0.8240
vegetal_sec	0.7009
rose	0.8823
huile	0.7237
lactone	0.7596
menthe	0.8392
bois	0.8753
creme	0.7422
boissons_alcoolisees	0.7516
sucre_cuit	0.8028
baie	0.6647
poudre	0.8114
viande_cuite	0.8532
pomme	0.9121
malte	0.8743
mielle	0.8042
solvant	0.8156
ananas	0.8747
fruit_rouge	0.7472
coumarine	0.8737
caramel	0.8744
mineral	0.7167
resineux	0.9036
alliace	0.9650
fruit_a_noyau	0.7392
metal	0.7316
metallique	0.7265
peponide	0.9177
melon	0.9191
brule	0.8222
feuille	0.6621
alcool_de_fut	0.7221
ether	0.8446
boisson_fermentee	0.7981
camphre	0.8658
miel	0.8151
citronne	0.8429
racine	0.7240
oignon	0.9641
crucifere	0.9037
lacte	0.7579
fleur_d_arbre	0.8011
vin	0.8196
fromage	0.8518
poire	0.9034
banane	0.9096
champignon	0.7218
cafe	0.8811
cacao	0.8905
musque	0.9144
savon	0.8287
beurre	0.8128
noix_de_coco	0.8851
anise	0.7340
pin	0.9430
vanille	0.9148
jasmin	0.7952
ambre	0.9277
ail	0.9683
musc	0.9337
cereale	0.8925
peche	0.7966
cerise	0.8164
violette	0.8723
rhum	0.7892
