Label	AUC-ROC
vegetal	0.7047
fruite	0.7259
frais	0.7374
vegetal_vert	0.7415
doux	0.7060
gras	0.6690
floral	0.7661
boise	0.7225
vert	0.7318
aldehyde	0.7559
chimique	0.7057
empyreumatique	0.7934
balsamique	0.6955
aldehyde_frais	0.7443
fruit_exotique	0.7549
herbe	0.7206
legume	0.7710
fermentaire	0.6515
phenole	0.8193
epice	0.7374
fleur_d_arbuste	0.7269
cuit	0.7708
terreux	0.7056
fruit_sec	0.7496
fleur_du_jardin	0.7441
agrume	0.8126
oleagineux	0.7802
lactique	0.7143
soufre	0.8841
plante_aromatique	0.7578
animal	0.6820
fruit_a_coque	0.8114
moisi	0.6967
fruit_a_pepins	0.7653
torrefie	0.7779
medicinal	0.8545
vegetal_sec	0.6911
rose	0.7492
huile	0.7370
lactone	0.7991
menthe	0.8673
bois	0.8288
creme	0.6922
boissons_alcoolisees	0.8048
sucre_cuit	0.7932
baie	0.7685
poudre	0.8398
viande_cuite	0.8240
pomme	0.8482
malte	0.7580
mielle	0.7722
solvant	0.7896
ananas	0.8579
fruit_rouge	0.7396
coumarine	0.7948
caramel	0.8440
mineral	0.7028
resineux	0.8775
alliace	0.9664
fruit_a_noyau	0.7646
metal	0.7260
metallique	0.7277
peponide	0.7865
melon	0.7832
brule	0.8534
feuille	0.6492
alcool_de_fut	0.8336
ether	0.8685
boisson_fermentee	0.7668
camphre	0.9122
miel	0.7443
citronne	0.8145
racine	0.5485
oignon	0.9801
crucifere	0.7781
lacte	0.7441
fleur_d_arbre	0.7544
vin	0.7874
fromage	0.7932
poire	0.8197
banane	0.8400
champignon	0.6902
cafe	0.8287
cacao	0.7060
musque	0.9595
savon	0.7867
beurre	0.8364
noix_de_coco	0.8407
anise	0.6562
pin	0.9379
vanille	0.8835
jasmin	0.8594
ambre	0.9158
ail	0.9754
musc	0.9859
cereale	0.8764
peche	0.8094
cerise	0.8133
violette	0.8325
rhum	0.8401
