Label	AUC-ROC
vegetal	0.6986
fruite	0.6943
frais	0.7104
vegetal_vert	0.6911
doux	0.6486
gras	0.6716
floral	0.7111
boise	0.7135
vert	0.6509
aldehyde	0.7092
chimique	0.6633
empyreumatique	0.7951
balsamique	0.6518
aldehyde_frais	0.7083
fruit_exotique	0.6778
herbe	0.6858
legume	0.7653
fermentaire	0.6923
phenole	0.7900
epice	0.6754
fleur_d_arbuste	0.7030
cuit	0.7703
terreux	0.5877
fruit_sec	0.7075
fleur_du_jardin	0.6902
agrume	0.7586
oleagineux	0.7140
lactique	0.7042
soufre	0.9388
plante_aromatique	0.7135
animal	0.6475
fruit_a_coque	0.7645
moisi	0.6336
fruit_a_pepins	0.7743
torrefie	0.8212
medicinal	0.7704
vegetal_sec	0.6790
rose	0.7300
huile	0.7746
lactone	0.7300
menthe	0.8321
bois	0.8486
creme	0.7301
boissons_alcoolisees	0.8130
sucre_cuit	0.7080
baie	0.6186
poudre	0.7512
viande_cuite	0.8845
pomme	0.8055
malte	0.8125
mielle	0.8729
solvant	0.8789
ananas	0.7854
fruit_rouge	0.6717
coumarine	0.7631
caramel	0.7938
mineral	0.5024
resineux	0.8817
alliace	0.9611
fruit_a_noyau	0.7820
metal	0.5343
metallique	0.5130
peponide	0.6983
melon	0.7078
brule	0.8435
feuille	0.6598
alcool_de_fut	0.8599
ether	0.8850
boisson_fermentee	0.7392
camphre	0.9185
miel	0.8851
citronne	0.8336
racine	0.6111
oignon	0.9627
crucifere	0.8332
lacte	0.6461
fleur_d_arbre	0.7702
vin	0.7497
fromage	0.8447
poire	0.8346
banane	0.8559
champignon	0.7238
cafe	0.8478
cacao	0.7397
musque	0.8452
savon	0.7547
beurre	0.7873
noix_de_coco	0.8453
anise	0.7002
pin	0.8930
vanille	0.8140
jasmin	0.7964
ambre	0.8676
ail	0.9576
musc	0.8809
cereale	0.8671
peche	0.7757
cerise	0.7970
violette	0.7752
rhum	0.8725
