Label	AUC-ROC
vegetal	0.7110
fruite	0.7414
frais	0.7390
vegetal_vert	0.7451
doux	0.7141
gras	0.6630
floral	0.7684
boise	0.7210
vert	0.7263
aldehyde	0.7601
chimique	0.6885
empyreumatique	0.7989
balsamique	0.6904
aldehyde_frais	0.7514
fruit_exotique	0.7345
herbe	0.7293
legume	0.7736
fermentaire	0.6611
phenole	0.8217
epice	0.7308
fleur_d_arbuste	0.7297
cuit	0.7834
terreux	0.6769
fruit_sec	0.7458
fleur_du_jardin	0.7510
agrume	0.8113
oleagineux	0.7774
lactique	0.7212
soufre	0.8802
plante_aromatique	0.7659
animal	0.7190
fruit_a_coque	0.8139
moisi	0.6768
fruit_a_pepins	0.7905
torrefie	0.7872
medicinal	0.8573
vegetal_sec	0.6660
rose	0.7480
huile	0.7395
lactone	0.7821
menthe	0.8798
bois	0.8251
creme	0.7021
boissons_alcoolisees	0.7953
sucre_cuit	0.8197
baie	0.7808
poudre	0.8200
viande_cuite	0.8330
pomme	0.8391
malte	0.7642
mielle	0.7795
solvant	0.7763
ananas	0.8423
fruit_rouge	0.7385
coumarine	0.7559
caramel	0.8649
mineral	0.6873
resineux	0.8745
alliace	0.9695
fruit_a_noyau	0.7797
metal	0.7086
metallique	0.7131
peponide	0.8034
melon	0.8005
brule	0.8433
feuille	0.6227
alcool_de_fut	0.8287
ether	0.8519
boisson_fermentee	0.7627
camphre	0.9297
miel	0.7480
citronne	0.8370
racine	0.5368
oignon	0.9793
crucifere	0.7668
lacte	0.7513
fleur_d_arbre	0.7756
vin	0.7763
fromage	0.7945
poire	0.8296
banane	0.8500
champignon	0.6548
cafe	0.8367
cacao	0.6956
musque	0.9598
savon	0.7912
beurre	0.8158
noix_de_coco	0.8009
anise	0.6506
pin	0.9315
vanille	0.8736
jasmin	0.9044
ambre	0.9053
ail	0.9706
musc	0.9841
cereale	0.8829
peche	0.8101
cerise	0.8069
violette	0.8556
rhum	0.8339
