Label	AUC-ROC
vegetal	0.6584
fruite	0.6969
frais	0.7330
vegetal_vert	0.7080
doux	0.6263
gras	0.6282
floral	0.7269
boise	0.6830
vert	0.7058
aldehyde	0.7162
chimique	0.6261
empyreumatique	0.8053
balsamique	0.6261
aldehyde_frais	0.7091
fruit_exotique	0.7062
herbe	0.7021
legume	0.7194
fermentaire	0.6366
phenole	0.7254
epice	0.6575
fleur_d_arbuste	0.7276
cuit	0.7710
terreux	0.5384
fruit_sec	0.6616
fleur_du_jardin	0.7017
agrume	0.7831
oleagineux	0.6971
lactique	0.6843
soufre	0.8962
plante_aromatique	0.7218
animal	0.6519
fruit_a_coque	0.7387
moisi	0.5976
fruit_a_pepins	0.7883
torrefie	0.8286
medicinal	0.7424
vegetal_sec	0.6891
rose	0.7690
huile	0.7104
lactone	0.6624
menthe	0.8134
bois	0.7809
creme	0.6353
boissons_alcoolisees	0.7968
sucre_cuit	0.7637
baie	0.6050
poudre	0.7734
viande_cuite	0.8678
pomme	0.8572
malte	0.7882
mielle	0.7211
solvant	0.8642
ananas	0.8354
fruit_rouge	0.6456
coumarine	0.7189
caramel	0.8367
mineral	0.6181
resineux	0.8320
alliace	0.9662
fruit_a_noyau	0.7201
metal	0.6302
metallique	0.6143
peponide	0.7652
melon	0.7654
brule	0.8465
feuille	0.6948
alcool_de_fut	0.8656
ether	0.8733
boisson_fermentee	0.7494
camphre	0.8020
miel	0.7009
citronne	0.7074
racine	0.4407
oignon	0.9484
crucifere	0.7786
lacte	0.7334
fleur_d_arbre	0.7509
vin	0.7615
fromage	0.7595
poire	0.8559
banane	0.8031
champignon	0.7768
cafe	0.8763
cacao	0.7687
musque	0.8484
savon	0.7111
beurre	0.7094
noix_de_coco	0.8353
anise	0.6875
pin	0.8887
vanille	0.7740
jasmin	0.7624
ambre	0.9260
ail	0.9579
musc	0.8845
cereale	0.8098
peche	0.7219
cerise	0.7460
violette	0.8180
rhum	0.8535
