Label	AUC-ROC
vegetal	0.6992
fruite	0.7450
frais	0.7442
vegetal_vert	0.7292
doux	0.7037
gras	0.6676
floral	0.7481
boise	0.7732
vert	0.7481
aldehyde	0.7266
chimique	0.7176
empyreumatique	0.8150
balsamique	0.7897
aldehyde_frais	0.7244
fruit_exotique	0.7821
herbe	0.7107
legume	0.8159
fermentaire	0.7095
phenole	0.7885
epice	0.7344
fleur_d_arbuste	0.7891
cuit	0.7938
terreux	0.6547
fruit_sec	0.7798
fleur_du_jardin	0.7221
agrume	0.7704
oleagineux	0.8064
lactique	0.7496
soufre	0.9526
plante_aromatique	0.7847
animal	0.7231
fruit_a_coque	0.8044
moisi	0.6811
fruit_a_pepins	0.8645
torrefie	0.8758
medicinal	0.8247
vegetal_sec	0.6963
rose	0.8791
huile	0.7332
lactone	0.7670
menthe	0.8458
bois	0.8775
creme	0.7780
boissons_alcoolisees	0.7519
sucre_cuit	0.8022
baie	0.6816
poudre	0.8189
viande_cuite	0.8613
pomme	0.9285
malte	0.8748
mielle	0.7968
solvant	0.8245
ananas	0.8705
fruit_rouge	0.7708
coumarine	0.8742
caramel	0.8812
mineral	0.7070
resineux	0.8980
alliace	0.9652
fruit_a_noyau	0.7335
metal	0.7227
metallique	0.7189
peponide	0.9233
melon	0.9252
brule	0.8373
feuille	0.6825
alcool_de_fut	0.7239
ether	0.8502
boisson_fermentee	0.7977
camphre	0.8704
miel	0.8232
citronne	0.8389
racine	0.7366
oignon	0.9671
crucifere	0.9084
lacte	0.7423
fleur_d_arbre	0.8035
vin	0.8260
fromage	0.8628
poire	0.8989
banane	0.9190
champignon	0.7218
cafe	0.8797
cacao	0.8749
musque	0.9246
savon	0.8460
beurre	0.8357
noix_de_coco	0.8843
anise	0.7645
pin	0.9480
vanille	0.9189
jasmin	0.7799
ambre	0.9258
ail	0.9703
musc	0.9174
cereale	0.8892
peche	0.8022
cerise	0.8220
violette	0.9051
rhum	0.7815
