Label	AUC-ROC
vegetal	0.6950
fruite	0.7322
frais	0.7283
vegetal_vert	0.7031
doux	0.6554
gras	0.6790
floral	0.7229
boise	0.7086
vert	0.6827
aldehyde	0.7245
chimique	0.6751
empyreumatique	0.7999
balsamique	0.6594
aldehyde_frais	0.7208
fruit_exotique	0.7259
herbe	0.6946
legume	0.7754
fermentaire	0.6958
phenole	0.7993
epice	0.6952
fleur_d_arbuste	0.7269
cuit	0.7731
terreux	0.6181
fruit_sec	0.7164
fleur_du_jardin	0.7034
agrume	0.7719
oleagineux	0.7253
lactique	0.7219
soufre	0.9432
plante_aromatique	0.7287
animal	0.6477
fruit_a_coque	0.7671
moisi	0.6287
fruit_a_pepins	0.7888
torrefie	0.8273
medicinal	0.7844
vegetal_sec	0.6911
rose	0.7575
huile	0.7770
lactone	0.7468
menthe	0.8381
bois	0.8469
creme	0.7453
boissons_alcoolisees	0.8261
sucre_cuit	0.7143
baie	0.6741
poudre	0.7712
viande_cuite	0.8842
pomme	0.8183
malte	0.8258
mielle	0.8767
solvant	0.8916
ananas	0.8137
fruit_rouge	0.7019
coumarine	0.7805
caramel	0.7874
mineral	0.5222
resineux	0.8801
alliace	0.9587
fruit_a_noyau	0.8127
metal	0.5557
metallique	0.5511
peponide	0.7288
melon	0.7309
brule	0.8559
feuille	0.7011
alcool_de_fut	0.8744
ether	0.8909
boisson_fermentee	0.7636
camphre	0.9271
miel	0.9042
citronne	0.8287
racine	0.6431
oignon	0.9616
crucifere	0.8342
lacte	0.6666
fleur_d_arbre	0.7690
vin	0.7748
fromage	0.8486
poire	0.8675
banane	0.8881
champignon	0.7474
cafe	0.8602
cacao	0.7697
musque	0.8572
savon	0.7606
beurre	0.7973
noix_de_coco	0.8845
anise	0.7021
pin	0.9038
vanille	0.8221
jasmin	0.8653
ambre	0.8771
ail	0.9564
musc	0.8907
cereale	0.8742
peche	0.7774
cerise	0.7866
violette	0.7919
rhum	0.8775
