Label	AUC-ROC
vegetal	0.6852
fruite	0.7382
frais	0.7174
vegetal_vert	0.7021
doux	0.6584
gras	0.6737
floral	0.7057
boise	0.7159
vert	0.6850
aldehyde	0.7237
chimique	0.6987
empyreumatique	0.7969
balsamique	0.6654
aldehyde_frais	0.7134
fruit_exotique	0.7474
herbe	0.6884
legume	0.7608
fermentaire	0.6778
phenole	0.8114
epice	0.6974
fleur_d_arbuste	0.7102
cuit	0.7679
terreux	0.6153
fruit_sec	0.7252
fleur_du_jardin	0.7204
agrume	0.7842
oleagineux	0.7257
lactique	0.7326
soufre	0.9300
plante_aromatique	0.7272
animal	0.6842
fruit_a_coque	0.7321
moisi	0.6418
fruit_a_pepins	0.7910
torrefie	0.8300
medicinal	0.7854
vegetal_sec	0.7044
rose	0.7550
huile	0.7933
lactone	0.7786
menthe	0.8518
bois	0.8626
creme	0.7330
boissons_alcoolisees	0.8313
sucre_cuit	0.7204
baie	0.6559
poudre	0.8148
viande_cuite	0.8816
pomme	0.8118
malte	0.8085
mielle	0.8713
solvant	0.8872
ananas	0.8435
fruit_rouge	0.7399
coumarine	0.8107
caramel	0.7820
mineral	0.5744
resineux	0.8907
alliace	0.9606
fruit_a_noyau	0.8371
metal	0.5774
metallique	0.5810
peponide	0.7665
melon	0.7698
brule	0.8260
feuille	0.6821
alcool_de_fut	0.8784
ether	0.8950
boisson_fermentee	0.8003
camphre	0.9244
miel	0.9068
citronne	0.8525
racine	0.6758
oignon	0.9636
crucifere	0.7901
lacte	0.7710
fleur_d_arbre	0.7714
vin	0.8145
fromage	0.7995
poire	0.8491
banane	0.9147
champignon	0.7386
cafe	0.8507
cacao	0.7719
musque	0.8506
savon	0.7451
beurre	0.8097
noix_de_coco	0.9293
anise	0.6941
pin	0.9164
vanille	0.8198
jasmin	0.8880
ambre	0.8753
ail	0.9630
musc	0.8927
cereale	0.8222
peche	0.7974
cerise	0.8076
violette	0.8117
rhum	0.8514
