Label	AUC-ROC
vegetal	0.6742
fruite	0.6174
frais	0.6983
vegetal_vert	0.6837
doux	0.5576
gras	0.5694
floral	0.6852
boise	0.6420
vert	0.6590
aldehyde	0.6306
chimique	0.5737
empyreumatique	0.7347
balsamique	0.5728
aldehyde_frais	0.6571
fruit_exotique	0.5714
herbe	0.6041
legume	0.7137
fermentaire	0.5957
phenole	0.7134
epice	0.6289
fleur_d_arbuste	0.6099
cuit	0.6893
terreux	0.5221
fruit_sec	0.7090
fleur_du_jardin	0.6613
agrume	0.7572
oleagineux	0.7343
lactique	0.5816
soufre	0.7880
plante_aromatique	0.7191
animal	0.6244
fruit_a_coque	0.7885
moisi	0.5221
fruit_a_pepins	0.6786
torrefie	0.7532
medicinal	0.5347
vegetal_sec	0.5649
rose	0.6861
huile	0.5069
lactone	0.5668
menthe	0.7493
bois	0.7148
creme	0.5104
boissons_alcoolisees	0.6855
sucre_cuit	0.6447
baie	0.4927
poudre	0.6871
viande_cuite	0.6833
pomme	0.7730
malte	0.7328
mielle	0.7079
solvant	0.7370
ananas	0.7493
fruit_rouge	0.5997
coumarine	0.5739
caramel	0.7548
mineral	0.5724
resineux	0.7898
alliace	0.9233
fruit_a_noyau	0.6340
metal	0.6556
metallique	0.7085
peponide	0.7423
melon	0.7629
brule	0.8131
feuille	0.4149
alcool_de_fut	0.7486
ether	0.7937
boisson_fermentee	0.6469
camphre	0.7948
miel	0.6666
citronne	0.6885
racine	0.5017
oignon	0.8861
crucifere	0.7769
lacte	0.5469
fleur_d_arbre	0.6932
vin	0.6352
fromage	0.6983
poire	0.7346
banane	0.8071
champignon	0.5202
cafe	0.7678
cacao	0.6442
musque	0.9236
savon	0.7962
beurre	0.6480
noix_de_coco	0.5655
anise	0.6016
pin	0.8157
vanille	0.7306
jasmin	0.6841
ambre	0.8761
ail	0.8931
musc	0.9422
cereale	0.9045
peche	0.6902
cerise	0.6105
violette	0.6086
rhum	0.7849
