Label	AUC-ROC
vegetal	0.6312
fruite	0.7407
frais	0.6942
vegetal_vert	0.6873
doux	0.6978
gras	0.6697
floral	0.7359
boise	0.7084
vert	0.6703
aldehyde	0.6911
chimique	0.6953
empyreumatique	0.8621
balsamique	0.7140
aldehyde_frais	0.6580
fruit_exotique	0.7647
herbe	0.6560
legume	0.7211
fermentaire	0.6737
phenole	0.7824
epice	0.7264
fleur_d_arbuste	0.7380
cuit	0.8649
terreux	0.6519
fruit_sec	0.7617
fleur_du_jardin	0.6760
agrume	0.7846
oleagineux	0.7812
lactique	0.6921
soufre	0.9411
plante_aromatique	0.6901
animal	0.7043
fruit_a_coque	0.7690
moisi	0.6386
fruit_a_pepins	0.8345
torrefie	0.8442
medicinal	0.7898
vegetal_sec	0.7087
rose	0.7038
huile	0.6741
lactone	0.7501
menthe	0.8232
bois	0.7684
creme	0.7187
boissons_alcoolisees	0.8096
sucre_cuit	0.8027
baie	0.6259
poudre	0.7736
viande_cuite	0.9364
pomme	0.8734
malte	0.7864
mielle	0.7325
solvant	0.8683
ananas	0.8279
fruit_rouge	0.7838
coumarine	0.8054
caramel	0.8327
mineral	0.6727
resineux	0.8338
alliace	0.9703
fruit_a_noyau	0.8107
metal	0.6813
metallique	0.6717
peponide	0.7585
melon	0.7566
brule	0.8579
feuille	0.6834
alcool_de_fut	0.8722
ether	0.8740
boisson_fermentee	0.7783
camphre	0.8556
miel	0.7577
citronne	0.8346
racine	0.6229
oignon	0.9694
crucifere	0.8428
lacte	0.6129
fleur_d_arbre	0.7605
vin	0.8045
fromage	0.8150
poire	0.9031
banane	0.8692
champignon	0.7205
cafe	0.9116
cacao	0.7515
musque	0.8819
savon	0.8398
beurre	0.7666
noix_de_coco	0.9270
anise	0.8078
pin	0.8423
vanille	0.9211
jasmin	0.7747
ambre	0.8873
ail	0.9741
musc	0.9135
cereale	0.8694
peche	0.8018
cerise	0.8858
violette	0.7269
rhum	0.8365
