Label	AUC-ROC
vegetal	0.6956
fruite	0.7512
frais	0.7425
vegetal_vert	0.7270
doux	0.7035
gras	0.6618
floral	0.7586
boise	0.7697
vert	0.7526
aldehyde	0.7272
chimique	0.7156
empyreumatique	0.8150
balsamique	0.7860
aldehyde_frais	0.7200
fruit_exotique	0.7749
herbe	0.7087
legume	0.8237
fermentaire	0.7010
phenole	0.7894
epice	0.7334
fleur_d_arbuste	0.7973
cuit	0.7935
terreux	0.6510
fruit_sec	0.7782
fleur_du_jardin	0.7311
agrume	0.7743
oleagineux	0.8044
lactique	0.7562
soufre	0.9513
plante_aromatique	0.7829
animal	0.7057
fruit_a_coque	0.8036
moisi	0.6588
fruit_a_pepins	0.8645
torrefie	0.8710
medicinal	0.8270
vegetal_sec	0.6890
rose	0.8839
huile	0.7299
lactone	0.7635
menthe	0.8436
bois	0.8760
creme	0.7814
boissons_alcoolisees	0.7418
sucre_cuit	0.8068
baie	0.6791
poudre	0.8170
viande_cuite	0.8686
pomme	0.9197
malte	0.8766
mielle	0.8039
solvant	0.8229
ananas	0.8766
fruit_rouge	0.7563
coumarine	0.8624
caramel	0.8751
mineral	0.7112
resineux	0.9005
alliace	0.9664
fruit_a_noyau	0.7454
metal	0.7270
metallique	0.7224
peponide	0.9147
melon	0.9169
brule	0.8249
feuille	0.6862
alcool_de_fut	0.7081
ether	0.8467
boisson_fermentee	0.7946
camphre	0.8778
miel	0.8355
citronne	0.8359
racine	0.7410
oignon	0.9683
crucifere	0.9088
lacte	0.7426
fleur_d_arbre	0.7888
vin	0.8273
fromage	0.8694
poire	0.9090
banane	0.9190
champignon	0.7212
cafe	0.8865
cacao	0.8850
musque	0.9206
savon	0.8390
beurre	0.8264
noix_de_coco	0.8821
anise	0.7489
pin	0.9427
vanille	0.9144
jasmin	0.7913
ambre	0.9275
ail	0.9705
musc	0.9343
cereale	0.8879
peche	0.8156
cerise	0.8168
violette	0.8936
rhum	0.7692
