Label	AUC-ROC
vegetal	0.6357
fruite	0.7260
frais	0.6982
vegetal_vert	0.6906
doux	0.6876
gras	0.6571
floral	0.7318
boise	0.7082
vert	0.6621
aldehyde	0.7049
chimique	0.6749
empyreumatique	0.8565
balsamique	0.6983
aldehyde_frais	0.6788
fruit_exotique	0.7229
herbe	0.6782
legume	0.7140
fermentaire	0.6574
phenole	0.7593
epice	0.7127
fleur_d_arbuste	0.7274
cuit	0.8504
terreux	0.6533
fruit_sec	0.7394
fleur_du_jardin	0.6616
agrume	0.7892
oleagineux	0.7470
lactique	0.6752
soufre	0.9427
plante_aromatique	0.6946
animal	0.7238
fruit_a_coque	0.7671
moisi	0.6276
fruit_a_pepins	0.8218
torrefie	0.8365
medicinal	0.7593
vegetal_sec	0.7062
rose	0.6922
huile	0.6579
lactone	0.7084
menthe	0.8358
bois	0.7709
creme	0.6468
boissons_alcoolisees	0.8009
sucre_cuit	0.7773
baie	0.6317
poudre	0.7721
viande_cuite	0.9229
pomme	0.8611
malte	0.7881
mielle	0.7207
solvant	0.8706
ananas	0.7839
fruit_rouge	0.7502
coumarine	0.7794
caramel	0.8239
mineral	0.6612
resineux	0.8478
alliace	0.9685
fruit_a_noyau	0.7434
metal	0.6709
metallique	0.6639
peponide	0.7510
melon	0.7433
brule	0.8559
feuille	0.7315
alcool_de_fut	0.8535
ether	0.8652
boisson_fermentee	0.7893
camphre	0.8693
miel	0.7589
citronne	0.8245
racine	0.6052
oignon	0.9714
crucifere	0.8466
lacte	0.6201
fleur_d_arbre	0.7291
vin	0.8200
fromage	0.8289
poire	0.9093
banane	0.8481
champignon	0.6962
cafe	0.8955
cacao	0.7552
musque	0.8817
savon	0.8399
beurre	0.7836
noix_de_coco	0.8473
anise	0.8192
pin	0.8388
vanille	0.9016
jasmin	0.7723
ambre	0.8865
ail	0.9748
musc	0.9135
cereale	0.8794
peche	0.7740
cerise	0.8583
violette	0.7214
rhum	0.8111
