Label	AUC-ROC
vegetal	0.6531
fruite	0.7543
frais	0.7157
vegetal_vert	0.7010
doux	0.7147
gras	0.6910
floral	0.7613
boise	0.7216
vert	0.6934
aldehyde	0.7054
chimique	0.7252
empyreumatique	0.8656
balsamique	0.7308
aldehyde_frais	0.6776
fruit_exotique	0.7763
herbe	0.6674
legume	0.7382
fermentaire	0.6832
phenole	0.8177
epice	0.7495
fleur_d_arbuste	0.7665
cuit	0.8609
terreux	0.6702
fruit_sec	0.7819
fleur_du_jardin	0.7111
agrume	0.7847
oleagineux	0.8010
lactique	0.7139
soufre	0.9450
plante_aromatique	0.7188
animal	0.7361
fruit_a_coque	0.7781
moisi	0.6757
fruit_a_pepins	0.8424
torrefie	0.8552
medicinal	0.8428
vegetal_sec	0.7132
rose	0.7505
huile	0.6905
lactone	0.7661
menthe	0.8416
bois	0.7748
creme	0.7455
boissons_alcoolisees	0.8305
sucre_cuit	0.8094
baie	0.6592
poudre	0.8035
viande_cuite	0.9313
pomme	0.8797
malte	0.8063
mielle	0.7501
solvant	0.8813
ananas	0.8366
fruit_rouge	0.8031
coumarine	0.8294
caramel	0.8319
mineral	0.6928
resineux	0.8462
alliace	0.9735
fruit_a_noyau	0.8047
metal	0.7125
metallique	0.6986
peponide	0.7620
melon	0.7586
brule	0.8679
feuille	0.7184
alcool_de_fut	0.8854
ether	0.8915
boisson_fermentee	0.8077
camphre	0.8874
miel	0.7963
citronne	0.8456
racine	0.6195
oignon	0.9725
crucifere	0.8631
lacte	0.6684
fleur_d_arbre	0.7601
vin	0.8280
fromage	0.8277
poire	0.9143
banane	0.8874
champignon	0.7644
cafe	0.9146
cacao	0.8280
musque	0.8876
savon	0.8442
beurre	0.8098
noix_de_coco	0.9298
anise	0.7971
pin	0.8731
vanille	0.9414
jasmin	0.7996
ambre	0.8851
ail	0.9789
musc	0.9173
cereale	0.8752
peche	0.7896
cerise	0.8822
violette	0.7694
rhum	0.8832
