Label	AUC-ROC
vegetal	0.7005
fruite	0.7386
frais	0.7445
vegetal_vert	0.7236
doux	0.6971
gras	0.6545
floral	0.7438
boise	0.7593
vert	0.7460
aldehyde	0.7244
chimique	0.6954
empyreumatique	0.8065
balsamique	0.7613
aldehyde_frais	0.7199
fruit_exotique	0.7744
herbe	0.7118
legume	0.8057
fermentaire	0.6953
phenole	0.7613
epice	0.7163
fleur_d_arbuste	0.7714
cuit	0.7855
terreux	0.6615
fruit_sec	0.7698
fleur_du_jardin	0.7262
agrume	0.7766
oleagineux	0.7961
lactique	0.7352
soufre	0.9480
plante_aromatique	0.7844
animal	0.6637
fruit_a_coque	0.8001
moisi	0.6823
fruit_a_pepins	0.8679
torrefie	0.8577
medicinal	0.8001
vegetal_sec	0.6876
rose	0.8707
huile	0.7196
lactone	0.7387
menthe	0.8364
bois	0.8775
creme	0.7527
boissons_alcoolisees	0.7125
sucre_cuit	0.7777
baie	0.6542
poudre	0.8173
viande_cuite	0.8490
pomme	0.9198
malte	0.8654
mielle	0.7958
solvant	0.8041
ananas	0.8709
fruit_rouge	0.7090
coumarine	0.8392
caramel	0.8640
mineral	0.7046
resineux	0.9072
alliace	0.9676
fruit_a_noyau	0.7350
metal	0.7136
metallique	0.7029
peponide	0.9215
melon	0.9206
brule	0.8275
feuille	0.6864
alcool_de_fut	0.7061
ether	0.8306
boisson_fermentee	0.7667
camphre	0.8470
miel	0.7868
citronne	0.8342
racine	0.7208
oignon	0.9667
crucifere	0.9075
lacte	0.7272
fleur_d_arbre	0.8041
vin	0.8087
fromage	0.8556
poire	0.9368
banane	0.9136
champignon	0.7036
cafe	0.8656
cacao	0.8708
musque	0.9038
savon	0.8447
beurre	0.8231
noix_de_coco	0.8661
anise	0.7282
pin	0.9400
vanille	0.9006
jasmin	0.7905
ambre	0.9334
ail	0.9706
musc	0.9394
cereale	0.8948
peche	0.8163
cerise	0.7962
violette	0.8805
rhum	0.7702
