Label	AUC-ROC
vegetal	0.6462
fruite	0.7446
frais	0.7089
vegetal_vert	0.7008
doux	0.7112
gras	0.6751
floral	0.7380
boise	0.7153
vert	0.6856
aldehyde	0.7031
chimique	0.6943
empyreumatique	0.8581
balsamique	0.7304
aldehyde_frais	0.6817
fruit_exotique	0.7516
herbe	0.6757
legume	0.7264
fermentaire	0.6738
phenole	0.8002
epice	0.7107
fleur_d_arbuste	0.7356
cuit	0.8550
terreux	0.6433
fruit_sec	0.7640
fleur_du_jardin	0.6754
agrume	0.7821
oleagineux	0.7778
lactique	0.6918
soufre	0.9481
plante_aromatique	0.6995
animal	0.7154
fruit_a_coque	0.7666
moisi	0.6499
fruit_a_pepins	0.8411
torrefie	0.8427
medicinal	0.8178
vegetal_sec	0.7044
rose	0.7199
huile	0.6816
lactone	0.7200
menthe	0.8395
bois	0.7832
creme	0.7091
boissons_alcoolisees	0.8154
sucre_cuit	0.7955
baie	0.6238
poudre	0.7916
viande_cuite	0.9367
pomme	0.8766
malte	0.7865
mielle	0.7380
solvant	0.8705
ananas	0.8330
fruit_rouge	0.7874
coumarine	0.7829
caramel	0.8215
mineral	0.6437
resineux	0.8540
alliace	0.9711
fruit_a_noyau	0.7826
metal	0.6790
metallique	0.6560
peponide	0.7607
melon	0.7596
brule	0.8594
feuille	0.6694
alcool_de_fut	0.8766
ether	0.8711
boisson_fermentee	0.7852
camphre	0.8809
miel	0.7723
citronne	0.8277
racine	0.5572
oignon	0.9698
crucifere	0.8639
lacte	0.6420
fleur_d_arbre	0.7452
vin	0.8220
fromage	0.8106
poire	0.9069
banane	0.8684
champignon	0.7184
cafe	0.9017
cacao	0.7743
musque	0.9151
savon	0.8460
beurre	0.7999
noix_de_coco	0.9033
anise	0.8038
pin	0.8847
vanille	0.9158
jasmin	0.8066
ambre	0.8896
ail	0.9770
musc	0.9249
cereale	0.8692
peche	0.7976
cerise	0.8853
violette	0.7347
rhum	0.8557
