Label	AUC-ROC
vegetal	0.7041
fruite	0.7468
frais	0.7332
vegetal_vert	0.7114
doux	0.6944
gras	0.6925
floral	0.7290
boise	0.7385
vert	0.6932
aldehyde	0.7314
chimique	0.7087
empyreumatique	0.8060
balsamique	0.6978
aldehyde_frais	0.7336
fruit_exotique	0.7754
herbe	0.7129
legume	0.7873
fermentaire	0.7014
phenole	0.8067
epice	0.7320
fleur_d_arbuste	0.7524
cuit	0.7748
terreux	0.6223
fruit_sec	0.7437
fleur_du_jardin	0.7004
agrume	0.7812
oleagineux	0.7621
lactique	0.7217
soufre	0.9362
plante_aromatique	0.7107
animal	0.6483
fruit_a_coque	0.7693
moisi	0.6183
fruit_a_pepins	0.7936
torrefie	0.8357
medicinal	0.8165
vegetal_sec	0.7217
rose	0.7832
huile	0.7736
lactone	0.7588
menthe	0.8448
bois	0.8557
creme	0.7552
boissons_alcoolisees	0.8328
sucre_cuit	0.7404
baie	0.7216
poudre	0.7679
viande_cuite	0.8863
pomme	0.8288
malte	0.8311
mielle	0.8827
solvant	0.8967
ananas	0.8439
fruit_rouge	0.7444
coumarine	0.8224
caramel	0.8003
mineral	0.5520
resineux	0.8902
alliace	0.9624
fruit_a_noyau	0.7989
metal	0.5561
metallique	0.5565
peponide	0.7624
melon	0.7727
brule	0.8651
feuille	0.6771
alcool_de_fut	0.8876
ether	0.9066
boisson_fermentee	0.7789
camphre	0.9375
miel	0.8739
citronne	0.8874
racine	0.6176
oignon	0.9666
crucifere	0.8037
lacte	0.7318
fleur_d_arbre	0.7981
vin	0.7933
fromage	0.8230
poire	0.8814
banane	0.9079
champignon	0.7347
cafe	0.9035
cacao	0.8105
musque	0.8527
savon	0.7634
beurre	0.8133
noix_de_coco	0.9336
anise	0.6649
pin	0.8945
vanille	0.8512
jasmin	0.8289
ambre	0.8889
ail	0.9622
musc	0.9055
cereale	0.8644
peche	0.7628
cerise	0.7701
violette	0.7577
rhum	0.8759
