Label	AUC-ROC
vegetal	0.6644
fruite	0.7196
frais	0.6998
vegetal_vert	0.6920
doux	0.6587
gras	0.6408
floral	0.7183
boise	0.7329
vert	0.7175
aldehyde	0.6931
chimique	0.6507
empyreumatique	0.7951
balsamique	0.6877
aldehyde_frais	0.6552
fruit_exotique	0.7311
herbe	0.6610
legume	0.7872
fermentaire	0.6522
phenole	0.7358
epice	0.6959
fleur_d_arbuste	0.7482
cuit	0.7718
terreux	0.6165
fruit_sec	0.7333
fleur_du_jardin	0.7272
agrume	0.7680
oleagineux	0.7515
lactique	0.6793
soufre	0.9525
plante_aromatique	0.7584
animal	0.6265
fruit_a_coque	0.7807
moisi	0.6625
fruit_a_pepins	0.8287
torrefie	0.8385
medicinal	0.7597
vegetal_sec	0.6234
rose	0.8398
huile	0.6971
lactone	0.6448
menthe	0.8042
bois	0.8387
creme	0.6316
boissons_alcoolisees	0.6529
sucre_cuit	0.7608
baie	0.6417
poudre	0.7472
viande_cuite	0.8298
pomme	0.8557
malte	0.8507
mielle	0.7492
solvant	0.7533
ananas	0.8221
fruit_rouge	0.6806
coumarine	0.7410
caramel	0.8495
mineral	0.6732
resineux	0.8792
alliace	0.9646
fruit_a_noyau	0.6820
metal	0.6932
metallique	0.7089
peponide	0.8973
melon	0.9019
brule	0.8279
feuille	0.6711
alcool_de_fut	0.6518
ether	0.7727
boisson_fermentee	0.6802
camphre	0.8154
miel	0.7323
citronne	0.7751
racine	0.7274
oignon	0.9602
crucifere	0.9089
lacte	0.7462
fleur_d_arbre	0.7703
vin	0.7089
fromage	0.8357
poire	0.9147
banane	0.8292
champignon	0.6554
cafe	0.8452
cacao	0.8228
musque	0.8690
savon	0.8052
beurre	0.7145
noix_de_coco	0.7507
anise	0.7312
pin	0.9086
vanille	0.8552
jasmin	0.7105
ambre	0.9299
ail	0.9681
musc	0.9317
cereale	0.8569
peche	0.7971
cerise	0.7619
violette	0.7369
rhum	0.6804
