Label	AUC-ROC
vegetal	0.7107
fruite	0.7241
frais	0.7491
vegetal_vert	0.7478
doux	0.7145
gras	0.6671
floral	0.7682
boise	0.7141
vert	0.7256
aldehyde	0.7621
chimique	0.7082
empyreumatique	0.7999
balsamique	0.7031
aldehyde_frais	0.7469
fruit_exotique	0.7342
herbe	0.7220
legume	0.7742
fermentaire	0.6464
phenole	0.8157
epice	0.7231
fleur_d_arbuste	0.7356
cuit	0.7784
terreux	0.6888
fruit_sec	0.7506
fleur_du_jardin	0.7262
agrume	0.8194
oleagineux	0.7780
lactique	0.6987
soufre	0.8780
plante_aromatique	0.7740
animal	0.6688
fruit_a_coque	0.8068
moisi	0.6804
fruit_a_pepins	0.7511
torrefie	0.7872
medicinal	0.8424
vegetal_sec	0.6755
rose	0.7645
huile	0.7327
lactone	0.7662
menthe	0.8792
bois	0.8161
creme	0.6678
boissons_alcoolisees	0.7882
sucre_cuit	0.8053
baie	0.7785
poudre	0.8383
viande_cuite	0.8466
pomme	0.8249
malte	0.7691
mielle	0.7718
solvant	0.8175
ananas	0.8390
fruit_rouge	0.7543
coumarine	0.7770
caramel	0.8351
mineral	0.6530
resineux	0.8658
alliace	0.9552
fruit_a_noyau	0.7201
metal	0.6787
metallique	0.6808
peponide	0.7847
melon	0.7856
brule	0.8505
feuille	0.6272
alcool_de_fut	0.8249
ether	0.8769
boisson_fermentee	0.7500
camphre	0.9227
miel	0.7696
citronne	0.8101
racine	0.5533
oignon	0.9789
crucifere	0.7839
lacte	0.7324
fleur_d_arbre	0.7371
vin	0.7649
fromage	0.7877
poire	0.7930
banane	0.8404
champignon	0.7327
cafe	0.8377
cacao	0.7170
musque	0.9453
savon	0.7739
beurre	0.8057
noix_de_coco	0.8386
anise	0.6293
pin	0.9347
vanille	0.8758
jasmin	0.8310
ambre	0.9065
ail	0.9741
musc	0.9809
cereale	0.8700
peche	0.7822
cerise	0.8175
violette	0.8500
rhum	0.8342
