Label	AUC-ROC
vegetal	0.6826
fruite	0.6825
frais	0.7141
vegetal_vert	0.7236
doux	0.6323
gras	0.6266
floral	0.6996
boise	0.6810
vert	0.6805
aldehyde	0.7077
chimique	0.6402
empyreumatique	0.7850
balsamique	0.6203
aldehyde_frais	0.6996
fruit_exotique	0.6785
herbe	0.6819
legume	0.7160
fermentaire	0.6107
phenole	0.7598
epice	0.6598
fleur_d_arbuste	0.6240
cuit	0.7466
terreux	0.5882
fruit_sec	0.6982
fleur_du_jardin	0.6962
agrume	0.7616
oleagineux	0.7225
lactique	0.6386
soufre	0.8663
plante_aromatique	0.7542
animal	0.6787
fruit_a_coque	0.7833
moisi	0.6271
fruit_a_pepins	0.7219
torrefie	0.7790
medicinal	0.7481
vegetal_sec	0.6257
rose	0.7195
huile	0.7078
lactone	0.6993
menthe	0.8320
bois	0.7897
creme	0.5785
boissons_alcoolisees	0.7414
sucre_cuit	0.7140
baie	0.5738
poudre	0.7780
viande_cuite	0.7930
pomme	0.7813
malte	0.7835
mielle	0.7511
solvant	0.7441
ananas	0.7533
fruit_rouge	0.6597
coumarine	0.5857
caramel	0.7857
mineral	0.7035
resineux	0.8597
alliace	0.9462
fruit_a_noyau	0.6738
metal	0.7013
metallique	0.7219
peponide	0.7747
melon	0.7914
brule	0.8287
feuille	0.4994
alcool_de_fut	0.7846
ether	0.8108
boisson_fermentee	0.6869
camphre	0.8606
miel	0.7081
citronne	0.7532
racine	0.5694
oignon	0.9712
crucifere	0.7866
lacte	0.5798
fleur_d_arbre	0.7061
vin	0.7008
fromage	0.7408
poire	0.7719
banane	0.8078
champignon	0.6659
cafe	0.8153
cacao	0.6791
musque	0.9280
savon	0.8060
beurre	0.8224
noix_de_coco	0.6454
anise	0.6225
pin	0.9118
vanille	0.8183
jasmin	0.8371
ambre	0.8978
ail	0.9750
musc	0.9713
cereale	0.8830
peche	0.7334
cerise	0.6706
violette	0.7413
rhum	0.8168
