Label	AUC-ROC
vegetal	0.7027
fruite	0.7374
frais	0.7400
vegetal_vert	0.7437
doux	0.6955
gras	0.6619
floral	0.7776
boise	0.7138
vert	0.7214
aldehyde	0.7542
chimique	0.7073
empyreumatique	0.7960
balsamique	0.6971
aldehyde_frais	0.7543
fruit_exotique	0.7380
herbe	0.7232
legume	0.7767
fermentaire	0.6613
phenole	0.8063
epice	0.7017
fleur_d_arbuste	0.7233
cuit	0.7741
terreux	0.6840
fruit_sec	0.7350
fleur_du_jardin	0.7538
agrume	0.7955
oleagineux	0.7665
lactique	0.6949
soufre	0.8776
plante_aromatique	0.7506
animal	0.7209
fruit_a_coque	0.8148
moisi	0.6839
fruit_a_pepins	0.7777
torrefie	0.7885
medicinal	0.8248
vegetal_sec	0.6732
rose	0.7427
huile	0.7377
lactone	0.7511
menthe	0.8479
bois	0.8099
creme	0.6587
boissons_alcoolisees	0.7971
sucre_cuit	0.7919
baie	0.7786
poudre	0.8190
viande_cuite	0.8320
pomme	0.8491
malte	0.7747
mielle	0.7846
solvant	0.7953
ananas	0.8394
fruit_rouge	0.7245
coumarine	0.7370
caramel	0.8411
mineral	0.6833
resineux	0.8776
alliace	0.9588
fruit_a_noyau	0.7675
metal	0.6950
metallique	0.6989
peponide	0.7870
melon	0.7855
brule	0.8442
feuille	0.6680
alcool_de_fut	0.8434
ether	0.8519
boisson_fermentee	0.7536
camphre	0.9235
miel	0.7565
citronne	0.8137
racine	0.5533
oignon	0.9800
crucifere	0.7728
lacte	0.7520
fleur_d_arbre	0.7408
vin	0.7807
fromage	0.7982
poire	0.8176
banane	0.8413
champignon	0.6836
cafe	0.8459
cacao	0.7123
musque	0.9548
savon	0.7917
beurre	0.8074
noix_de_coco	0.7900
anise	0.6391
pin	0.9295
vanille	0.8595
jasmin	0.8900
ambre	0.8987
ail	0.9741
musc	0.9790
cereale	0.8948
peche	0.8082
cerise	0.7809
violette	0.8232
rhum	0.8509
