Label	AUC-ROC
vegetal	0.6601
fruite	0.7081
frais	0.7302
vegetal_vert	0.7128
doux	0.6461
gras	0.6519
floral	0.7394
boise	0.6975
vert	0.7217
aldehyde	0.7150
chimique	0.6636
empyreumatique	0.8068
balsamique	0.6702
aldehyde_frais	0.7139
fruit_exotique	0.7152
herbe	0.7008
legume	0.7251
fermentaire	0.6606
phenole	0.7480
epice	0.6600
fleur_d_arbuste	0.7609
cuit	0.7705
terreux	0.5735
fruit_sec	0.6851
fleur_du_jardin	0.7094
agrume	0.8226
oleagineux	0.7348
lactique	0.7228
soufre	0.8995
plante_aromatique	0.7235
animal	0.6703
fruit_a_coque	0.7504
moisi	0.6372
fruit_a_pepins	0.8013
torrefie	0.8392
medicinal	0.7878
vegetal_sec	0.7030
rose	0.7914
huile	0.7455
lactone	0.7265
menthe	0.8298
bois	0.8002
creme	0.7255
boissons_alcoolisees	0.8309
sucre_cuit	0.7664
baie	0.6709
poudre	0.7774
viande_cuite	0.8680
pomme	0.8559
malte	0.7880
mielle	0.7424
solvant	0.8897
ananas	0.8248
fruit_rouge	0.6780
coumarine	0.7844
caramel	0.8375
mineral	0.6392
resineux	0.8349
alliace	0.9726
fruit_a_noyau	0.7338
metal	0.6518
metallique	0.6345
peponide	0.7724
melon	0.7755
brule	0.8606
feuille	0.7203
alcool_de_fut	0.8902
ether	0.8976
boisson_fermentee	0.8040
camphre	0.8274
miel	0.7230
citronne	0.7540
racine	0.5157
oignon	0.9632
crucifere	0.7857
lacte	0.7547
fleur_d_arbre	0.7797
vin	0.8002
fromage	0.7885
poire	0.8891
banane	0.8221
champignon	0.7392
cafe	0.8715
cacao	0.7836
musque	0.8735
savon	0.7059
beurre	0.8033
noix_de_coco	0.8974
anise	0.7187
pin	0.8907
vanille	0.7871
jasmin	0.8139
ambre	0.9387
ail	0.9685
musc	0.9218
cereale	0.8016
peche	0.7349
cerise	0.7386
violette	0.7965
rhum	0.8331
