Label	AUC-ROC
vegetal	0.6531
fruite	0.7363
frais	0.7400
vegetal_vert	0.7139
doux	0.6713
gras	0.6771
floral	0.7604
boise	0.7195
vert	0.7168
aldehyde	0.7196
chimique	0.7011
empyreumatique	0.8194
balsamique	0.7099
aldehyde_frais	0.7272
fruit_exotique	0.7442
herbe	0.7209
legume	0.7427
fermentaire	0.6858
phenole	0.7817
epice	0.6889
fleur_d_arbuste	0.7811
cuit	0.7763
terreux	0.6104
fruit_sec	0.7192
fleur_du_jardin	0.7448
agrume	0.8164
oleagineux	0.7715
lactique	0.7102
soufre	0.8980
plante_aromatique	0.7217
animal	0.7129
fruit_a_coque	0.7735
moisi	0.6608
fruit_a_pepins	0.8433
torrefie	0.8552
medicinal	0.8347
vegetal_sec	0.7142
rose	0.8101
huile	0.7679
lactone	0.7747
menthe	0.8717
bois	0.7975
creme	0.7195
boissons_alcoolisees	0.8586
sucre_cuit	0.7821
baie	0.6787
poudre	0.7994
viande_cuite	0.8864
pomme	0.9075
malte	0.7994
mielle	0.7589
solvant	0.9215
ananas	0.8352
fruit_rouge	0.7075
coumarine	0.7997
caramel	0.8433
mineral	0.6008
resineux	0.8535
alliace	0.9713
fruit_a_noyau	0.7802
metal	0.6142
metallique	0.5967
peponide	0.7911
melon	0.7914
brule	0.8806
feuille	0.7075
alcool_de_fut	0.8933
ether	0.9268
boisson_fermentee	0.8371
camphre	0.8602
miel	0.7615
citronne	0.7631
racine	0.4970
oignon	0.9596
crucifere	0.7999
lacte	0.6989
fleur_d_arbre	0.7607
vin	0.8373
fromage	0.7940
poire	0.8995
banane	0.8672
champignon	0.7524
cafe	0.8879
cacao	0.7997
musque	0.8976
savon	0.7186
beurre	0.7985
noix_de_coco	0.9068
anise	0.7091
pin	0.9188
vanille	0.8001
jasmin	0.8181
ambre	0.9453
ail	0.9716
musc	0.9415
cereale	0.8314
peche	0.8022
cerise	0.7861
violette	0.8397
rhum	0.8611
