Label	AUC-ROC
vegetal	0.6966
fruite	0.7493
frais	0.7278
vegetal_vert	0.7062
doux	0.6722
gras	0.6850
floral	0.7463
boise	0.7342
vert	0.6943
aldehyde	0.7339
chimique	0.7149
empyreumatique	0.8105
balsamique	0.6793
aldehyde_frais	0.7278
fruit_exotique	0.7731
herbe	0.7043
legume	0.7715
fermentaire	0.7046
phenole	0.8143
epice	0.7157
fleur_d_arbuste	0.7525
cuit	0.7792
terreux	0.6086
fruit_sec	0.7438
fleur_du_jardin	0.7289
agrume	0.7859
oleagineux	0.7542
lactique	0.7236
soufre	0.9376
plante_aromatique	0.7161
animal	0.6766
fruit_a_coque	0.7685
moisi	0.6338
fruit_a_pepins	0.8060
torrefie	0.8358
medicinal	0.8112
vegetal_sec	0.7051
rose	0.7762
huile	0.7858
lactone	0.7792
menthe	0.8471
bois	0.8657
creme	0.7443
boissons_alcoolisees	0.8289
sucre_cuit	0.7414
baie	0.6621
poudre	0.8101
viande_cuite	0.8924
pomme	0.8466
malte	0.8152
mielle	0.8857
solvant	0.8989
ananas	0.8531
fruit_rouge	0.7508
coumarine	0.8163
caramel	0.8033
mineral	0.5916
resineux	0.8962
alliace	0.9621
fruit_a_noyau	0.8566
metal	0.5961
metallique	0.6018
peponide	0.7608
melon	0.7683
brule	0.8588
feuille	0.7096
alcool_de_fut	0.8827
ether	0.9094
boisson_fermentee	0.7754
camphre	0.9371
miel	0.9103
citronne	0.8709
racine	0.6291
oignon	0.9650
crucifere	0.8077
lacte	0.7104
fleur_d_arbre	0.7839
vin	0.7940
fromage	0.8229
poire	0.8636
banane	0.9222
champignon	0.7022
cafe	0.8825
cacao	0.7699
musque	0.8419
savon	0.7428
beurre	0.8014
noix_de_coco	0.9281
anise	0.7179
pin	0.9020
vanille	0.8465
jasmin	0.8876
ambre	0.8697
ail	0.9613
musc	0.8898
cereale	0.8553
peche	0.7901
cerise	0.8164
violette	0.8184
rhum	0.8788
