Label	AUC-ROC
vegetal	0.6638
fruite	0.7315
frais	0.7411
vegetal_vert	0.7198
doux	0.6730
gras	0.6718
floral	0.7471
boise	0.7076
vert	0.7218
aldehyde	0.7206
chimique	0.6837
empyreumatique	0.8250
balsamique	0.7075
aldehyde_frais	0.7232
fruit_exotique	0.7431
herbe	0.7168
legume	0.7440
fermentaire	0.6787
phenole	0.7660
epice	0.6884
fleur_d_arbuste	0.7789
cuit	0.7801
terreux	0.5978
fruit_sec	0.7121
fleur_du_jardin	0.7276
agrume	0.8381
oleagineux	0.7601
lactique	0.7220
soufre	0.9032
plante_aromatique	0.7155
animal	0.7240
fruit_a_coque	0.7647
moisi	0.6487
fruit_a_pepins	0.8312
torrefie	0.8460
medicinal	0.8176
vegetal_sec	0.7081
rose	0.8150
huile	0.7705
lactone	0.7516
menthe	0.8451
bois	0.7974
creme	0.7108
boissons_alcoolisees	0.8461
sucre_cuit	0.7900
baie	0.6903
poudre	0.7890
viande_cuite	0.8845
pomme	0.9021
malte	0.7983
mielle	0.7571
solvant	0.9095
ananas	0.8404
fruit_rouge	0.6935
coumarine	0.7928
caramel	0.8601
mineral	0.6179
resineux	0.8423
alliace	0.9761
fruit_a_noyau	0.7592
metal	0.6228
metallique	0.6090
peponide	0.7725
melon	0.7714
brule	0.8840
feuille	0.7172
alcool_de_fut	0.8912
ether	0.9256
boisson_fermentee	0.8123
camphre	0.8318
miel	0.7503
citronne	0.7600
racine	0.5089
oignon	0.9656
crucifere	0.8035
lacte	0.7001
fleur_d_arbre	0.7791
vin	0.8087
fromage	0.7905
poire	0.8927
banane	0.8598
champignon	0.7519
cafe	0.8836
cacao	0.7963
musque	0.9127
savon	0.7248
beurre	0.8261
noix_de_coco	0.9026
anise	0.7301
pin	0.9034
vanille	0.8187
jasmin	0.8236
ambre	0.9523
ail	0.9694
musc	0.9452
cereale	0.8278
peche	0.7528
cerise	0.7582
violette	0.8107
rhum	0.8625
