Label	AUC-ROC
vegetal	0.6336
fruite	0.7344
frais	0.6978
vegetal_vert	0.6924
doux	0.7084
gras	0.6692
floral	0.7312
boise	0.7017
vert	0.6710
aldehyde	0.7038
chimique	0.6859
empyreumatique	0.8546
balsamique	0.7246
aldehyde_frais	0.6763
fruit_exotique	0.7307
herbe	0.6734
legume	0.7192
fermentaire	0.6758
phenole	0.7822
epice	0.7029
fleur_d_arbuste	0.7195
cuit	0.8460
terreux	0.6299
fruit_sec	0.7396
fleur_du_jardin	0.6638
agrume	0.7848
oleagineux	0.7515
lactique	0.6739
soufre	0.9424
plante_aromatique	0.7031
animal	0.7151
fruit_a_coque	0.7662
moisi	0.6516
fruit_a_pepins	0.8314
torrefie	0.8379
medicinal	0.7889
vegetal_sec	0.6865
rose	0.7123
huile	0.6837
lactone	0.6961
menthe	0.8278
bois	0.7633
creme	0.6770
boissons_alcoolisees	0.7971
sucre_cuit	0.7792
baie	0.6084
poudre	0.7883
viande_cuite	0.9359
pomme	0.8629
malte	0.7840
mielle	0.7251
solvant	0.8543
ananas	0.7887
fruit_rouge	0.7666
coumarine	0.7999
caramel	0.8140
mineral	0.5998
resineux	0.8445
alliace	0.9678
fruit_a_noyau	0.7331
metal	0.6539
metallique	0.6364
peponide	0.7689
melon	0.7668
brule	0.8597
feuille	0.6962
alcool_de_fut	0.8393
ether	0.8539
boisson_fermentee	0.7717
camphre	0.8751
miel	0.7601
citronne	0.8248
racine	0.5451
oignon	0.9706
crucifere	0.8578
lacte	0.5881
fleur_d_arbre	0.7498
vin	0.8194
fromage	0.8242
poire	0.9113
banane	0.8542
champignon	0.6960
cafe	0.8910
cacao	0.7551
musque	0.9078
savon	0.8634
beurre	0.7801
noix_de_coco	0.8822
anise	0.7780
pin	0.8790
vanille	0.8968
jasmin	0.7976
ambre	0.8891
ail	0.9764
musc	0.9187
cereale	0.8786
peche	0.7640
cerise	0.8866
violette	0.7261
rhum	0.8056
