Label	AUC-ROC
vegetal	0.6466
fruite	0.7501
frais	0.7080
vegetal_vert	0.6944
doux	0.7209
gras	0.6847
floral	0.7441
boise	0.7138
vert	0.6828
aldehyde	0.7047
chimique	0.6982
empyreumatique	0.8649
balsamique	0.7464
aldehyde_frais	0.6767
fruit_exotique	0.7509
herbe	0.6669
legume	0.7402
fermentaire	0.6739
phenole	0.8029
epice	0.7218
fleur_d_arbuste	0.7414
cuit	0.8607
terreux	0.6560
fruit_sec	0.7671
fleur_du_jardin	0.6935
agrume	0.7881
oleagineux	0.7856
lactique	0.6886
soufre	0.9440
plante_aromatique	0.6996
animal	0.7372
fruit_a_coque	0.7720
moisi	0.6748
fruit_a_pepins	0.8436
torrefie	0.8472
medicinal	0.8180
vegetal_sec	0.7115
rose	0.7257
huile	0.6898
lactone	0.7595
menthe	0.8540
bois	0.7759
creme	0.7192
boissons_alcoolisees	0.8338
sucre_cuit	0.8059
baie	0.6528
poudre	0.7872
viande_cuite	0.9405
pomme	0.8856
malte	0.8015
mielle	0.7391
solvant	0.8758
ananas	0.8244
fruit_rouge	0.8002
coumarine	0.8063
caramel	0.8273
mineral	0.6859
resineux	0.8448
alliace	0.9730
fruit_a_noyau	0.7755
metal	0.7066
metallique	0.6942
peponide	0.7565
melon	0.7547
brule	0.8586
feuille	0.6866
alcool_de_fut	0.8896
ether	0.8822
boisson_fermentee	0.8084
camphre	0.8854
miel	0.7815
citronne	0.8354
racine	0.5976
oignon	0.9719
crucifere	0.8660
lacte	0.6135
fleur_d_arbre	0.7685
vin	0.8352
fromage	0.7912
poire	0.9092
banane	0.8661
champignon	0.7319
cafe	0.9034
cacao	0.7996
musque	0.9070
savon	0.8557
beurre	0.7868
noix_de_coco	0.9206
anise	0.7994
pin	0.8733
vanille	0.9355
jasmin	0.7968
ambre	0.8699
ail	0.9770
musc	0.9177
cereale	0.8703
peche	0.8037
cerise	0.8856
violette	0.7466
rhum	0.8733
