Label	AUC-ROC
vegetal	0.6978
fruite	0.7383
frais	0.7383
vegetal_vert	0.7201
doux	0.6955
gras	0.6516
floral	0.7402
boise	0.7758
vert	0.7456
aldehyde	0.7207
chimique	0.6980
empyreumatique	0.8050
balsamique	0.7846
aldehyde_frais	0.7093
fruit_exotique	0.7795
herbe	0.6959
legume	0.8072
fermentaire	0.6924
phenole	0.7679
epice	0.7241
fleur_d_arbuste	0.7681
cuit	0.7829
terreux	0.6752
fruit_sec	0.7619
fleur_du_jardin	0.7346
agrume	0.7832
oleagineux	0.7836
lactique	0.7328
soufre	0.9547
plante_aromatique	0.7824
animal	0.6542
fruit_a_coque	0.7927
moisi	0.6720
fruit_a_pepins	0.8665
torrefie	0.8551
medicinal	0.8070
vegetal_sec	0.6880
rose	0.8619
huile	0.7171
lactone	0.7481
menthe	0.8429
bois	0.8779
creme	0.7449
boissons_alcoolisees	0.7297
sucre_cuit	0.7727
baie	0.6401
poudre	0.7948
viande_cuite	0.8494
pomme	0.9193
malte	0.8679
mielle	0.7843
solvant	0.8245
ananas	0.8804
fruit_rouge	0.7354
coumarine	0.8476
caramel	0.8545
mineral	0.7002
resineux	0.9165
alliace	0.9683
fruit_a_noyau	0.7480
metal	0.7150
metallique	0.7095
peponide	0.9131
melon	0.9145
brule	0.8428
feuille	0.6728
alcool_de_fut	0.7126
ether	0.8363
boisson_fermentee	0.7803
camphre	0.8610
miel	0.7686
citronne	0.8332
racine	0.7477
oignon	0.9681
crucifere	0.9106
lacte	0.7224
fleur_d_arbre	0.8070
vin	0.8151
fromage	0.8542
poire	0.9341
banane	0.9098
champignon	0.7216
cafe	0.8705
cacao	0.8649
musque	0.9096
savon	0.8387
beurre	0.7954
noix_de_coco	0.8682
anise	0.7281
pin	0.9464
vanille	0.9039
jasmin	0.7848
ambre	0.9340
ail	0.9702
musc	0.9285
cereale	0.8824
peche	0.8260
cerise	0.7922
violette	0.8698
rhum	0.7528
