Label	AUC-ROC
vegetal	0.6813
fruite	0.7295
frais	0.7147
vegetal_vert	0.6926
doux	0.6592
gras	0.6826
floral	0.7267
boise	0.7244
vert	0.6820
aldehyde	0.7124
chimique	0.6995
empyreumatique	0.8066
balsamique	0.6698
aldehyde_frais	0.7034
fruit_exotique	0.7362
herbe	0.6848
legume	0.7663
fermentaire	0.6890
phenole	0.7917
epice	0.6985
fleur_d_arbuste	0.7236
cuit	0.7756
terreux	0.6071
fruit_sec	0.7226
fleur_du_jardin	0.7175
agrume	0.7816
oleagineux	0.7328
lactique	0.7375
soufre	0.9348
plante_aromatique	0.7172
animal	0.6569
fruit_a_coque	0.7573
moisi	0.6386
fruit_a_pepins	0.7917
torrefie	0.8354
medicinal	0.7817
vegetal_sec	0.7087
rose	0.7578
huile	0.7885
lactone	0.7661
menthe	0.8353
bois	0.8646
creme	0.7496
boissons_alcoolisees	0.8209
sucre_cuit	0.7109
baie	0.6916
poudre	0.8125
viande_cuite	0.8872
pomme	0.8241
malte	0.8230
mielle	0.8757
solvant	0.8878
ananas	0.8221
fruit_rouge	0.7278
coumarine	0.7998
caramel	0.7816
mineral	0.5623
resineux	0.8957
alliace	0.9608
fruit_a_noyau	0.8103
metal	0.5763
metallique	0.5817
peponide	0.7458
melon	0.7554
brule	0.8703
feuille	0.6837
alcool_de_fut	0.8660
ether	0.8901
boisson_fermentee	0.7834
camphre	0.9279
miel	0.9071
citronne	0.8155
racine	0.6389
oignon	0.9657
crucifere	0.7951
lacte	0.7511
fleur_d_arbre	0.7640
vin	0.7974
fromage	0.8246
poire	0.8646
banane	0.8981
champignon	0.7265
cafe	0.8835
cacao	0.7705
musque	0.8353
savon	0.7404
beurre	0.8172
noix_de_coco	0.9057
anise	0.7317
pin	0.9066
vanille	0.8323
jasmin	0.8827
ambre	0.8647
ail	0.9570
musc	0.8837
cereale	0.8598
peche	0.7996
cerise	0.8128
violette	0.8102
rhum	0.8596
