Label	AUC-ROC
vegetal	0.6288
fruite	0.7110
frais	0.6737
vegetal_vert	0.6691
doux	0.6802
gras	0.6392
floral	0.7295
boise	0.7099
vert	0.6588
aldehyde	0.6836
chimique	0.6547
empyreumatique	0.8538
balsamique	0.6937
aldehyde_frais	0.6568
fruit_exotique	0.6966
herbe	0.6615
legume	0.7035
fermentaire	0.6380
phenole	0.7690
epice	0.7138
fleur_d_arbuste	0.7153
cuit	0.8606
terreux	0.6030
fruit_sec	0.7296
fleur_du_jardin	0.6727
agrume	0.7733
oleagineux	0.7535
lactique	0.6472
soufre	0.9367
plante_aromatique	0.6695
animal	0.6421
fruit_a_coque	0.7518
moisi	0.6126
fruit_a_pepins	0.8014
torrefie	0.8279
medicinal	0.7741
vegetal_sec	0.6691
rose	0.6970
huile	0.6466
lactone	0.6954
menthe	0.8181
bois	0.7711
creme	0.6695
boissons_alcoolisees	0.7657
sucre_cuit	0.7854
baie	0.5970
poudre	0.7683
viande_cuite	0.9415
pomme	0.8649
malte	0.7660
mielle	0.7232
solvant	0.8735
ananas	0.7867
fruit_rouge	0.7430
coumarine	0.7209
caramel	0.8268
mineral	0.6533
resineux	0.8249
alliace	0.9672
fruit_a_noyau	0.7852
metal	0.6590
metallique	0.6498
peponide	0.7174
melon	0.7070
brule	0.8560
feuille	0.6523
alcool_de_fut	0.8402
ether	0.8700
boisson_fermentee	0.7552
camphre	0.8197
miel	0.7481
citronne	0.8073
racine	0.5949
oignon	0.9668
crucifere	0.8338
lacte	0.5842
fleur_d_arbre	0.7386
vin	0.7787
fromage	0.7822
poire	0.8720
banane	0.8343
champignon	0.6665
cafe	0.9048
cacao	0.7346
musque	0.8647
savon	0.8368
beurre	0.7552
noix_de_coco	0.8663
anise	0.8120
pin	0.8382
vanille	0.9059
jasmin	0.6950
ambre	0.8872
ail	0.9722
musc	0.8940
cereale	0.8729
peche	0.7986
cerise	0.8405
violette	0.7175
rhum	0.7892
