Label	AUC-ROC
vegetal	0.6606
fruite	0.7179
frais	0.7311
vegetal_vert	0.7112
doux	0.6478
gras	0.6407
floral	0.7463
boise	0.6910
vert	0.7136
aldehyde	0.7120
chimique	0.6473
empyreumatique	0.8059
balsamique	0.6625
aldehyde_frais	0.7151
fruit_exotique	0.7171
herbe	0.7049
legume	0.7233
fermentaire	0.6458
phenole	0.7336
epice	0.6644
fleur_d_arbuste	0.7445
cuit	0.7676
terreux	0.5525
fruit_sec	0.6688
fleur_du_jardin	0.7205
agrume	0.8017
oleagineux	0.7157
lactique	0.7160
soufre	0.8915
plante_aromatique	0.7224
animal	0.6762
fruit_a_coque	0.7406
moisi	0.6017
fruit_a_pepins	0.8012
torrefie	0.8280
medicinal	0.7591
vegetal_sec	0.7056
rose	0.7841
huile	0.7394
lactone	0.7086
menthe	0.8187
bois	0.7917
creme	0.6995
boissons_alcoolisees	0.8259
sucre_cuit	0.7684
baie	0.6274
poudre	0.7572
viande_cuite	0.8663
pomme	0.8523
malte	0.7854
mielle	0.7307
solvant	0.8778
ananas	0.8350
fruit_rouge	0.6623
coumarine	0.7773
caramel	0.8402
mineral	0.6453
resineux	0.8340
alliace	0.9736
fruit_a_noyau	0.7389
metal	0.6448
metallique	0.6351
peponide	0.7753
melon	0.7749
brule	0.8523
feuille	0.7151
alcool_de_fut	0.8764
ether	0.8906
boisson_fermentee	0.7951
camphre	0.8153
miel	0.7071
citronne	0.7253
racine	0.5092
oignon	0.9625
crucifere	0.7764
lacte	0.7499
fleur_d_arbre	0.7695
vin	0.7961
fromage	0.7789
poire	0.8802
banane	0.8190
champignon	0.7596
cafe	0.8801
cacao	0.7579
musque	0.8685
savon	0.7206
beurre	0.7839
noix_de_coco	0.8794
anise	0.7098
pin	0.8981
vanille	0.7881
jasmin	0.7853
ambre	0.9296
ail	0.9660
musc	0.9049
cereale	0.8092
peche	0.7446
cerise	0.7608
violette	0.8462
rhum	0.8476
