Label	AUC-ROC
vegetal	0.6598
fruite	0.7304
frais	0.7324
vegetal_vert	0.7119
doux	0.6573
gras	0.6538
floral	0.7471
boise	0.6936
vert	0.7190
aldehyde	0.7154
chimique	0.6625
empyreumatique	0.8091
balsamique	0.6894
aldehyde_frais	0.7141
fruit_exotique	0.7394
herbe	0.7011
legume	0.7265
fermentaire	0.6658
phenole	0.7456
epice	0.6763
fleur_d_arbuste	0.7668
cuit	0.7745
terreux	0.5797
fruit_sec	0.6996
fleur_du_jardin	0.7188
agrume	0.8260
oleagineux	0.7497
lactique	0.7317
soufre	0.9011
plante_aromatique	0.7153
animal	0.6792
fruit_a_coque	0.7560
moisi	0.6386
fruit_a_pepins	0.8059
torrefie	0.8274
medicinal	0.7784
vegetal_sec	0.7059
rose	0.7961
huile	0.7470
lactone	0.7494
menthe	0.8368
bois	0.7917
creme	0.7213
boissons_alcoolisees	0.8435
sucre_cuit	0.7732
baie	0.6738
poudre	0.7587
viande_cuite	0.8727
pomme	0.8659
malte	0.7787
mielle	0.7170
solvant	0.8945
ananas	0.8453
fruit_rouge	0.6752
coumarine	0.7954
caramel	0.8338
mineral	0.6416
resineux	0.8349
alliace	0.9735
fruit_a_noyau	0.7634
metal	0.6532
metallique	0.6433
peponide	0.7703
melon	0.7714
brule	0.8662
feuille	0.7266
alcool_de_fut	0.8712
ether	0.9068
boisson_fermentee	0.8166
camphre	0.8296
miel	0.7126
citronne	0.7727
racine	0.4959
oignon	0.9647
crucifere	0.7881
lacte	0.7513
fleur_d_arbre	0.7910
vin	0.8171
fromage	0.7954
poire	0.8853
banane	0.8280
champignon	0.7434
cafe	0.8878
cacao	0.7700
musque	0.8972
savon	0.7453
beurre	0.8151
noix_de_coco	0.9063
anise	0.7321
pin	0.9009
vanille	0.8074
jasmin	0.8268
ambre	0.9429
ail	0.9668
musc	0.9309
cereale	0.8070
peche	0.7645
cerise	0.7638
violette	0.8198
rhum	0.8410
