Label	AUC-ROC
vegetal	0.6999
fruite	0.7605
frais	0.7231
vegetal_vert	0.7042
doux	0.6799
gras	0.6972
floral	0.7472
boise	0.7418
vert	0.6897
aldehyde	0.7269
chimique	0.7200
empyreumatique	0.8172
balsamique	0.7046
aldehyde_frais	0.7240
fruit_exotique	0.8046
herbe	0.6999
legume	0.7843
fermentaire	0.6876
phenole	0.7992
epice	0.7294
fleur_d_arbuste	0.7605
cuit	0.7764
terreux	0.6114
fruit_sec	0.7445
fleur_du_jardin	0.7359
agrume	0.7940
oleagineux	0.7542
lactique	0.7057
soufre	0.9442
plante_aromatique	0.7214
animal	0.6741
fruit_a_coque	0.7629
moisi	0.6136
fruit_a_pepins	0.8072
torrefie	0.8533
medicinal	0.8050
vegetal_sec	0.7082
rose	0.7794
huile	0.7874
lactone	0.7590
menthe	0.8469
bois	0.8481
creme	0.7393
boissons_alcoolisees	0.8224
sucre_cuit	0.7383
baie	0.7545
poudre	0.7929
viande_cuite	0.8800
pomme	0.8382
malte	0.8315
mielle	0.8929
solvant	0.8937
ananas	0.8626
fruit_rouge	0.7702
coumarine	0.8035
caramel	0.7995
mineral	0.5591
resineux	0.8786
alliace	0.9622
fruit_a_noyau	0.8348
metal	0.5703
metallique	0.5716
peponide	0.7727
melon	0.7853
brule	0.8667
feuille	0.6877
alcool_de_fut	0.8743
ether	0.9032
boisson_fermentee	0.7908
camphre	0.9238
miel	0.9052
citronne	0.8918
racine	0.6968
oignon	0.9628
crucifere	0.8174
lacte	0.7226
fleur_d_arbre	0.7833
vin	0.8076
fromage	0.8135
poire	0.8578
banane	0.9323
champignon	0.7038
cafe	0.8772
cacao	0.8169
musque	0.8507
savon	0.7622
beurre	0.8015
noix_de_coco	0.9173
anise	0.7475
pin	0.8757
vanille	0.8438
jasmin	0.8106
ambre	0.8714
ail	0.9529
musc	0.9023
cereale	0.8465
peche	0.7554
cerise	0.8017
violette	0.8044
rhum	0.8644
