Label	AUC-ROC
vegetal	0.6337
fruite	0.7501
frais	0.6909
vegetal_vert	0.6857
doux	0.7048
gras	0.6774
floral	0.7469
boise	0.7210
vert	0.6684
aldehyde	0.6925
chimique	0.7080
empyreumatique	0.8532
balsamique	0.7333
aldehyde_frais	0.6723
fruit_exotique	0.7519
herbe	0.6666
legume	0.7068
fermentaire	0.6667
phenole	0.8037
epice	0.7294
fleur_d_arbuste	0.7566
cuit	0.8447
terreux	0.6458
fruit_sec	0.7696
fleur_du_jardin	0.6979
agrume	0.7799
oleagineux	0.7814
lactique	0.6871
soufre	0.9386
plante_aromatique	0.7122
animal	0.7228
fruit_a_coque	0.7625
moisi	0.6391
fruit_a_pepins	0.8375
torrefie	0.8411
medicinal	0.8187
vegetal_sec	0.7001
rose	0.7331
huile	0.6797
lactone	0.7538
menthe	0.8439
bois	0.7848
creme	0.6967
boissons_alcoolisees	0.8318
sucre_cuit	0.7959
baie	0.6386
poudre	0.7838
viande_cuite	0.9086
pomme	0.8831
malte	0.7940
mielle	0.7293
solvant	0.8650
ananas	0.8154
fruit_rouge	0.7999
coumarine	0.7938
caramel	0.8200
mineral	0.6744
resineux	0.8584
alliace	0.9692
fruit_a_noyau	0.7860
metal	0.6937
metallique	0.6816
peponide	0.7426
melon	0.7384
brule	0.8512
feuille	0.6228
alcool_de_fut	0.8764
ether	0.8783
boisson_fermentee	0.8011
camphre	0.8799
miel	0.7668
citronne	0.8351
racine	0.5475
oignon	0.9670
crucifere	0.8687
lacte	0.6324
fleur_d_arbre	0.7608
vin	0.8302
fromage	0.8104
poire	0.9047
banane	0.8729
champignon	0.6818
cafe	0.9126
cacao	0.7950
musque	0.9078
savon	0.8462
beurre	0.7908
noix_de_coco	0.9079
anise	0.8089
pin	0.8658
vanille	0.9033
jasmin	0.8193
ambre	0.8976
ail	0.9771
musc	0.9163
cereale	0.8570
peche	0.7930
cerise	0.8809
violette	0.7431
rhum	0.8615
