Label	AUC-ROC
vegetal	0.6940
fruite	0.7346
frais	0.7190
vegetal_vert	0.7002
doux	0.6572
gras	0.6793
floral	0.7277
boise	0.7192
vert	0.6829
aldehyde	0.7249
chimique	0.6694
empyreumatique	0.7917
balsamique	0.6730
aldehyde_frais	0.7250
fruit_exotique	0.7434
herbe	0.7028
legume	0.7733
fermentaire	0.7104
phenole	0.7906
epice	0.7048
fleur_d_arbuste	0.7339
cuit	0.7692
terreux	0.6103
fruit_sec	0.7159
fleur_du_jardin	0.6973
agrume	0.7684
oleagineux	0.7209
lactique	0.6974
soufre	0.9339
plante_aromatique	0.7183
animal	0.6345
fruit_a_coque	0.7574
moisi	0.6023
fruit_a_pepins	0.7770
torrefie	0.8177
medicinal	0.7784
vegetal_sec	0.6989
rose	0.7536
huile	0.7568
lactone	0.7369
menthe	0.8376
bois	0.8415
creme	0.6977
boissons_alcoolisees	0.8331
sucre_cuit	0.7210
baie	0.6538
poudre	0.7581
viande_cuite	0.8874
pomme	0.7968
malte	0.8213
mielle	0.8901
solvant	0.8758
ananas	0.8320
fruit_rouge	0.7086
coumarine	0.7737
caramel	0.7974
mineral	0.5250
resineux	0.8837
alliace	0.9603
fruit_a_noyau	0.8251
metal	0.5566
metallique	0.5636
peponide	0.7189
melon	0.7306
brule	0.8418
feuille	0.6802
alcool_de_fut	0.8725
ether	0.8848
boisson_fermentee	0.7866
camphre	0.9238
miel	0.8969
citronne	0.8558
racine	0.6020
oignon	0.9613
crucifere	0.8310
lacte	0.6459
fleur_d_arbre	0.7857
vin	0.7934
fromage	0.8518
poire	0.8603
banane	0.8915
champignon	0.7198
cafe	0.8624
cacao	0.7538
musque	0.8614
savon	0.7486
beurre	0.7788
noix_de_coco	0.8830
anise	0.7099
pin	0.8877
vanille	0.8447
jasmin	0.8462
ambre	0.8729
ail	0.9571
musc	0.8952
cereale	0.8710
peche	0.7782
cerise	0.7814
violette	0.7504
rhum	0.8625
