Label	AUC-ROC
vegetal	0.6652
fruite	0.7512
frais	0.7260
vegetal_vert	0.7034
doux	0.6913
gras	0.6511
floral	0.7534
boise	0.7575
vert	0.7289
aldehyde	0.7171
chimique	0.6728
empyreumatique	0.8040
balsamique	0.7490
aldehyde_frais	0.7027
fruit_exotique	0.7841
herbe	0.6927
legume	0.8046
fermentaire	0.6849
phenole	0.7737
epice	0.7085
fleur_d_arbuste	0.7910
cuit	0.7865
terreux	0.6537
fruit_sec	0.7724
fleur_du_jardin	0.7215
agrume	0.7715
oleagineux	0.7895
lactique	0.7328
soufre	0.9471
plante_aromatique	0.7758
animal	0.7106
fruit_a_coque	0.7994
moisi	0.6352
fruit_a_pepins	0.8478
torrefie	0.8537
medicinal	0.8097
vegetal_sec	0.6916
rose	0.8779
huile	0.7360
lactone	0.7418
menthe	0.8415
bois	0.8791
creme	0.7484
boissons_alcoolisees	0.7339
sucre_cuit	0.8017
baie	0.6594
poudre	0.8205
viande_cuite	0.8430
pomme	0.9087
malte	0.8544
mielle	0.8019
solvant	0.8160
ananas	0.8708
fruit_rouge	0.7453
coumarine	0.8350
caramel	0.8698
mineral	0.6960
resineux	0.8948
alliace	0.9648
fruit_a_noyau	0.7351
metal	0.7137
metallique	0.7183
peponide	0.9241
melon	0.9233
brule	0.8161
feuille	0.6303
alcool_de_fut	0.7234
ether	0.8506
boisson_fermentee	0.7831
camphre	0.8638
miel	0.8208
citronne	0.8421
racine	0.7121
oignon	0.9626
crucifere	0.9033
lacte	0.6866
fleur_d_arbre	0.8120
vin	0.8105
fromage	0.8561
poire	0.8852
banane	0.9031
champignon	0.7293
cafe	0.8612
cacao	0.8564
musque	0.9073
savon	0.8456
beurre	0.8131
noix_de_coco	0.8798
anise	0.7364
pin	0.9328
vanille	0.9051
jasmin	0.7915
ambre	0.9130
ail	0.9681
musc	0.8995
cereale	0.8693
peche	0.8217
cerise	0.8217
violette	0.8729
rhum	0.7860
