Label	AUC-ROC
vegetal	0.6814
fruite	0.7049
frais	0.7212
vegetal_vert	0.7092
doux	0.6770
gras	0.6310
floral	0.7063
boise	0.7330
vert	0.7173
aldehyde	0.7057
chimique	0.6429
empyreumatique	0.7927
balsamique	0.7202
aldehyde_frais	0.6895
fruit_exotique	0.7240
herbe	0.6769
legume	0.7768
fermentaire	0.6474
phenole	0.7302
epice	0.6756
fleur_d_arbuste	0.7196
cuit	0.7592
terreux	0.6360
fruit_sec	0.7285
fleur_du_jardin	0.7230
agrume	0.7736
oleagineux	0.7459
lactique	0.6843
soufre	0.9393
plante_aromatique	0.7608
animal	0.6112
fruit_a_coque	0.7865
moisi	0.6499
fruit_a_pepins	0.8211
torrefie	0.8489
medicinal	0.7432
vegetal_sec	0.6032
rose	0.8224
huile	0.6831
lactone	0.6272
menthe	0.8054
bois	0.8501
creme	0.6760
boissons_alcoolisees	0.6473
sucre_cuit	0.7528
baie	0.5882
poudre	0.7636
viande_cuite	0.8173
pomme	0.8474
malte	0.8455
mielle	0.7457
solvant	0.7579
ananas	0.8070
fruit_rouge	0.6695
coumarine	0.7235
caramel	0.8386
mineral	0.6863
resineux	0.8869
alliace	0.9491
fruit_a_noyau	0.7001
metal	0.6927
metallique	0.6950
peponide	0.8951
melon	0.8898
brule	0.8231
feuille	0.6565
alcool_de_fut	0.6482
ether	0.7743
boisson_fermentee	0.6720
camphre	0.8340
miel	0.7563
citronne	0.7879
racine	0.6825
oignon	0.9464
crucifere	0.8902
lacte	0.7209
fleur_d_arbre	0.7486
vin	0.7388
fromage	0.8350
poire	0.9158
banane	0.8364
champignon	0.6466
cafe	0.8431
cacao	0.8398
musque	0.8746
savon	0.8154
beurre	0.7203
noix_de_coco	0.7035
anise	0.7177
pin	0.9160
vanille	0.8713
jasmin	0.6567
ambre	0.9138
ail	0.9610
musc	0.9405
cereale	0.8595
peche	0.7845
cerise	0.7366
violette	0.7748
rhum	0.6699
