Label	AUC-ROC
vegetal	0.7069
fruite	0.7325
frais	0.7424
vegetal_vert	0.7473
doux	0.7138
gras	0.6606
floral	0.7670
boise	0.7171
vert	0.7221
aldehyde	0.7644
chimique	0.7070
empyreumatique	0.7941
balsamique	0.6962
aldehyde_frais	0.7490
fruit_exotique	0.7414
herbe	0.7196
legume	0.7647
fermentaire	0.6496
phenole	0.8198
epice	0.7285
fleur_d_arbuste	0.7325
cuit	0.7744
terreux	0.6831
fruit_sec	0.7430
fleur_du_jardin	0.7394
agrume	0.8114
oleagineux	0.7724
lactique	0.7081
soufre	0.8825
plante_aromatique	0.7535
animal	0.6977
fruit_a_coque	0.8122
moisi	0.6849
fruit_a_pepins	0.7725
torrefie	0.7797
medicinal	0.8514
vegetal_sec	0.6751
rose	0.7479
huile	0.7244
lactone	0.7600
menthe	0.8699
bois	0.8187
creme	0.6816
boissons_alcoolisees	0.7968
sucre_cuit	0.7960
baie	0.7724
poudre	0.8319
viande_cuite	0.8303
pomme	0.8414
malte	0.7633
mielle	0.7719
solvant	0.7972
ananas	0.8398
fruit_rouge	0.7323
coumarine	0.7431
caramel	0.8320
mineral	0.6532
resineux	0.8731
alliace	0.9638
fruit_a_noyau	0.7721
metal	0.6745
metallique	0.6817
peponide	0.7838
melon	0.7818
brule	0.8394
feuille	0.6464
alcool_de_fut	0.8386
ether	0.8612
boisson_fermentee	0.7526
camphre	0.9297
miel	0.7548
citronne	0.8115
racine	0.5446
oignon	0.9790
crucifere	0.7690
lacte	0.7691
fleur_d_arbre	0.7402
vin	0.7668
fromage	0.7784
poire	0.8153
banane	0.8357
champignon	0.6918
cafe	0.8270
cacao	0.7257
musque	0.9526
savon	0.7883
beurre	0.8210
noix_de_coco	0.7856
anise	0.6280
pin	0.9423
vanille	0.8730
jasmin	0.8861
ambre	0.9051
ail	0.9737
musc	0.9781
cereale	0.8576
peche	0.8129
cerise	0.8187
violette	0.8225
rhum	0.8339
