Label	AUC-ROC
vegetal	0.7094
fruite	0.7384
frais	0.7409
vegetal_vert	0.7446
doux	0.7128
gras	0.6712
floral	0.7762
boise	0.7219
vert	0.7360
aldehyde	0.7622
chimique	0.6888
empyreumatique	0.7906
balsamique	0.6815
aldehyde_frais	0.7454
fruit_exotique	0.7355
herbe	0.7141
legume	0.7722
fermentaire	0.6616
phenole	0.8080
epice	0.7353
fleur_d_arbuste	0.7243
cuit	0.7767
terreux	0.6712
fruit_sec	0.7427
fleur_du_jardin	0.7561
agrume	0.8066
oleagineux	0.7712
lactique	0.7063
soufre	0.8784
plante_aromatique	0.7564
animal	0.7198
fruit_a_coque	0.8139
moisi	0.6746
fruit_a_pepins	0.7781
torrefie	0.7753
medicinal	0.8388
vegetal_sec	0.6530
rose	0.7404
huile	0.7407
lactone	0.7464
menthe	0.8584
bois	0.8287
creme	0.6749
boissons_alcoolisees	0.8004
sucre_cuit	0.8201
baie	0.7412
poudre	0.8240
viande_cuite	0.8270
pomme	0.8459
malte	0.7604
mielle	0.7651
solvant	0.7845
ananas	0.8350
fruit_rouge	0.7345
coumarine	0.7074
caramel	0.8657
mineral	0.7104
resineux	0.8874
alliace	0.9653
fruit_a_noyau	0.7659
metal	0.7143
metallique	0.7159
peponide	0.8015
melon	0.8027
brule	0.8338
feuille	0.6408
alcool_de_fut	0.8329
ether	0.8545
boisson_fermentee	0.7734
camphre	0.9165
miel	0.7299
citronne	0.8413
racine	0.5716
oignon	0.9787
crucifere	0.7694
lacte	0.7314
fleur_d_arbre	0.7678
vin	0.7943
fromage	0.7985
poire	0.8218
banane	0.8431
champignon	0.6852
cafe	0.8238
cacao	0.6900
musque	0.9501
savon	0.7950
beurre	0.8012
noix_de_coco	0.7689
anise	0.6338
pin	0.9348
vanille	0.8783
jasmin	0.8829
ambre	0.9070
ail	0.9732
musc	0.9826
cereale	0.8624
peche	0.7993
cerise	0.8040
violette	0.8683
rhum	0.8311
