Label	AUC-ROC
vegetal	0.7010
fruite	0.7278
frais	0.7357
vegetal_vert	0.7434
doux	0.7098
gras	0.6530
floral	0.7585
boise	0.6927
vert	0.7178
aldehyde	0.7589
chimique	0.6668
empyreumatique	0.7921
balsamique	0.6778
aldehyde_frais	0.7448
fruit_exotique	0.7120
herbe	0.7175
legume	0.7503
fermentaire	0.6362
phenole	0.7886
epice	0.7246
fleur_d_arbuste	0.7176
cuit	0.7697
terreux	0.6527
fruit_sec	0.7282
fleur_du_jardin	0.7302
agrume	0.7846
oleagineux	0.7605
lactique	0.6903
soufre	0.8740
plante_aromatique	0.7630
animal	0.7012
fruit_a_coque	0.8069
moisi	0.6494
fruit_a_pepins	0.7594
torrefie	0.7741
medicinal	0.8082
vegetal_sec	0.6507
rose	0.7360
huile	0.7095
lactone	0.7387
menthe	0.8642
bois	0.8213
creme	0.6543
boissons_alcoolisees	0.7778
sucre_cuit	0.7895
baie	0.6956
poudre	0.8056
viande_cuite	0.8335
pomme	0.8284
malte	0.7671
mielle	0.7879
solvant	0.7707
ananas	0.8073
fruit_rouge	0.6905
coumarine	0.7010
caramel	0.8458
mineral	0.6805
resineux	0.8523
alliace	0.9577
fruit_a_noyau	0.7331
metal	0.6988
metallique	0.7048
peponide	0.7647
melon	0.7601
brule	0.8346
feuille	0.6306
alcool_de_fut	0.8179
ether	0.8333
boisson_fermentee	0.7367
camphre	0.8893
miel	0.7552
citronne	0.8086
racine	0.6031
oignon	0.9785
crucifere	0.7784
lacte	0.7147
fleur_d_arbre	0.7309
vin	0.7362
fromage	0.7928
poire	0.8064
banane	0.8207
champignon	0.6897
cafe	0.8167
cacao	0.6829
musque	0.9358
savon	0.7882
beurre	0.8238
noix_de_coco	0.7544
anise	0.6179
pin	0.9202
vanille	0.8675
jasmin	0.8595
ambre	0.9035
ail	0.9734
musc	0.9677
cereale	0.8657
peche	0.7700
cerise	0.7547
violette	0.7865
rhum	0.8464
