Label	AUC-ROC
vegetal	0.6944
fruite	0.7495
frais	0.7272
vegetal_vert	0.7125
doux	0.6944
gras	0.6904
floral	0.7450
boise	0.7348
vert	0.6944
aldehyde	0.7364
chimique	0.7130
empyreumatique	0.8110
balsamique	0.7000
aldehyde_frais	0.7345
fruit_exotique	0.7578
herbe	0.7136
legume	0.7746
fermentaire	0.6998
phenole	0.8156
epice	0.7170
fleur_d_arbuste	0.7767
cuit	0.7723
terreux	0.6088
fruit_sec	0.7426
fleur_du_jardin	0.7220
agrume	0.7887
oleagineux	0.7508
lactique	0.7340
soufre	0.9379
plante_aromatique	0.7205
animal	0.6608
fruit_a_coque	0.7547
moisi	0.6380
fruit_a_pepins	0.7972
torrefie	0.8492
medicinal	0.8086
vegetal_sec	0.7173
rose	0.8050
huile	0.7844
lactone	0.7667
menthe	0.8492
bois	0.8587
creme	0.7676
boissons_alcoolisees	0.8111
sucre_cuit	0.7196
baie	0.7037
poudre	0.7992
viande_cuite	0.8845
pomme	0.8175
malte	0.8251
mielle	0.8916
solvant	0.8957
ananas	0.8325
fruit_rouge	0.7526
coumarine	0.8125
caramel	0.7926
mineral	0.5739
resineux	0.8892
alliace	0.9624
fruit_a_noyau	0.8079
metal	0.5720
metallique	0.5761
peponide	0.7669
melon	0.7753
brule	0.8556
feuille	0.6718
alcool_de_fut	0.8716
ether	0.9057
boisson_fermentee	0.7558
camphre	0.9315
miel	0.9075
citronne	0.8734
racine	0.6860
oignon	0.9642
crucifere	0.7921
lacte	0.7705
fleur_d_arbre	0.7957
vin	0.7684
fromage	0.8222
poire	0.8607
banane	0.9047
champignon	0.7180
cafe	0.8896
cacao	0.8072
musque	0.8461
savon	0.7678
beurre	0.8103
noix_de_coco	0.9371
anise	0.6800
pin	0.8983
vanille	0.8691
jasmin	0.8681
ambre	0.8854
ail	0.9581
musc	0.8976
cereale	0.8350
peche	0.7643
cerise	0.7872
violette	0.8104
rhum	0.8749
