Label	AUC-ROC
vegetal	0.6881
fruite	0.7347
frais	0.7297
vegetal_vert	0.7001
doux	0.6677
gras	0.6934
floral	0.7146
boise	0.7137
vert	0.6873
aldehyde	0.7286
chimique	0.6807
empyreumatique	0.8015
balsamique	0.6697
aldehyde_frais	0.7251
fruit_exotique	0.7415
herbe	0.7055
legume	0.7825
fermentaire	0.6982
phenole	0.8010
epice	0.7009
fleur_d_arbuste	0.7392
cuit	0.7743
terreux	0.6208
fruit_sec	0.7423
fleur_du_jardin	0.7043
agrume	0.7821
oleagineux	0.7472
lactique	0.7335
soufre	0.9371
plante_aromatique	0.7170
animal	0.6482
fruit_a_coque	0.7709
moisi	0.6404
fruit_a_pepins	0.8035
torrefie	0.8243
medicinal	0.7955
vegetal_sec	0.7041
rose	0.7785
huile	0.7893
lactone	0.7709
menthe	0.8289
bois	0.8516
creme	0.7587
boissons_alcoolisees	0.8219
sucre_cuit	0.7251
baie	0.6967
poudre	0.7829
viande_cuite	0.8817
pomme	0.8370
malte	0.8189
mielle	0.8699
solvant	0.8890
ananas	0.8265
fruit_rouge	0.7287
coumarine	0.8034
caramel	0.7948
mineral	0.5693
resineux	0.8891
alliace	0.9597
fruit_a_noyau	0.8190
metal	0.5779
metallique	0.5819
peponide	0.7345
melon	0.7440
brule	0.8645
feuille	0.7027
alcool_de_fut	0.8776
ether	0.8967
boisson_fermentee	0.7663
camphre	0.9383
miel	0.8854
citronne	0.8624
racine	0.6740
oignon	0.9663
crucifere	0.8064
lacte	0.7443
fleur_d_arbre	0.7602
vin	0.7816
fromage	0.8369
poire	0.8786
banane	0.9014
champignon	0.7362
cafe	0.8711
cacao	0.7665
musque	0.8464
savon	0.7566
beurre	0.8144
noix_de_coco	0.9150
anise	0.6773
pin	0.9065
vanille	0.8426
jasmin	0.8810
ambre	0.8752
ail	0.9598
musc	0.8951
cereale	0.8674
peche	0.8040
cerise	0.8010
violette	0.7949
rhum	0.8815
