Label	AUC-ROC
vegetal	0.6431
fruite	0.7514
frais	0.7129
vegetal_vert	0.6951
doux	0.7194
gras	0.6867
floral	0.7507
boise	0.7185
vert	0.6889
aldehyde	0.6981
chimique	0.7169
empyreumatique	0.8574
balsamique	0.7416
aldehyde_frais	0.6835
fruit_exotique	0.7573
herbe	0.6749
legume	0.7245
fermentaire	0.6753
phenole	0.8056
epice	0.7327
fleur_d_arbuste	0.7577
cuit	0.8544
terreux	0.6542
fruit_sec	0.7796
fleur_du_jardin	0.7070
agrume	0.7907
oleagineux	0.7986
lactique	0.7040
soufre	0.9420
plante_aromatique	0.7106
animal	0.7321
fruit_a_coque	0.7793
moisi	0.6713
fruit_a_pepins	0.8433
torrefie	0.8501
medicinal	0.8248
vegetal_sec	0.7178
rose	0.7406
huile	0.6977
lactone	0.7718
menthe	0.8521
bois	0.7808
creme	0.7243
boissons_alcoolisees	0.8308
sucre_cuit	0.8037
baie	0.6389
poudre	0.7871
viande_cuite	0.9235
pomme	0.8943
malte	0.8055
mielle	0.7461
solvant	0.8815
ananas	0.8254
fruit_rouge	0.8123
coumarine	0.8188
caramel	0.8334
mineral	0.6884
resineux	0.8472
alliace	0.9714
fruit_a_noyau	0.8151
metal	0.7069
metallique	0.6939
peponide	0.7495
melon	0.7461
brule	0.8599
feuille	0.6688
alcool_de_fut	0.8875
ether	0.8945
boisson_fermentee	0.7898
camphre	0.8876
miel	0.7840
citronne	0.8361
racine	0.5600
oignon	0.9696
crucifere	0.8724
lacte	0.6694
fleur_d_arbre	0.7656
vin	0.8119
fromage	0.7996
poire	0.9105
banane	0.8796
champignon	0.7210
cafe	0.9113
cacao	0.8154
musque	0.8941
savon	0.8384
beurre	0.8040
noix_de_coco	0.9333
anise	0.8025
pin	0.8612
vanille	0.9342
jasmin	0.8334
ambre	0.8921
ail	0.9775
musc	0.9080
cereale	0.8704
peche	0.8215
cerise	0.8639
violette	0.7564
rhum	0.8754
