Label	AUC-ROC
vegetal	0.6966
fruite	0.7279
frais	0.7286
vegetal_vert	0.7006
doux	0.6571
gras	0.6732
floral	0.7267
boise	0.7133
vert	0.6795
aldehyde	0.7163
chimique	0.6690
empyreumatique	0.7965
balsamique	0.6663
aldehyde_frais	0.7105
fruit_exotique	0.7249
herbe	0.6786
legume	0.7695
fermentaire	0.6960
phenole	0.8039
epice	0.7004
fleur_d_arbuste	0.7092
cuit	0.7736
terreux	0.5950
fruit_sec	0.7220
fleur_du_jardin	0.7047
agrume	0.7754
oleagineux	0.7297
lactique	0.7177
soufre	0.9365
plante_aromatique	0.7253
animal	0.6451
fruit_a_coque	0.7640
moisi	0.6258
fruit_a_pepins	0.7947
torrefie	0.8272
medicinal	0.7809
vegetal_sec	0.6866
rose	0.7380
huile	0.7775
lactone	0.7395
menthe	0.8417
bois	0.8527
creme	0.7336
boissons_alcoolisees	0.8306
sucre_cuit	0.7113
baie	0.6579
poudre	0.7733
viande_cuite	0.8816
pomme	0.8223
malte	0.8144
mielle	0.8774
solvant	0.8857
ananas	0.8187
fruit_rouge	0.7176
coumarine	0.7790
caramel	0.7917
mineral	0.5277
resineux	0.8897
alliace	0.9591
fruit_a_noyau	0.8215
metal	0.5560
metallique	0.5633
peponide	0.7343
melon	0.7375
brule	0.8402
feuille	0.6774
alcool_de_fut	0.8776
ether	0.8862
boisson_fermentee	0.7547
camphre	0.9333
miel	0.8923
citronne	0.8500
racine	0.6031
oignon	0.9616
crucifere	0.8243
lacte	0.6706
fleur_d_arbre	0.7702
vin	0.7681
fromage	0.8500
poire	0.8687
banane	0.8850
champignon	0.7085
cafe	0.8544
cacao	0.7499
musque	0.8513
savon	0.7638
beurre	0.8117
noix_de_coco	0.8749
anise	0.7078
pin	0.8974
vanille	0.8448
jasmin	0.8162
ambre	0.8645
ail	0.9561
musc	0.8908
cereale	0.8719
peche	0.8018
cerise	0.7871
violette	0.7822
rhum	0.8874
