Label	AUC-ROC
vegetal	0.6635
fruite	0.7451
frais	0.7284
vegetal_vert	0.7116
doux	0.6564
gras	0.6638
floral	0.7594
boise	0.7016
vert	0.7122
aldehyde	0.7160
chimique	0.7055
empyreumatique	0.8176
balsamique	0.6948
aldehyde_frais	0.7274
fruit_exotique	0.7512
herbe	0.7192
legume	0.7477
fermentaire	0.6778
phenole	0.7649
epice	0.6841
fleur_d_arbuste	0.7792
cuit	0.7759
terreux	0.6033
fruit_sec	0.7170
fleur_du_jardin	0.7484
agrume	0.8229
oleagineux	0.7649
lactique	0.7192
soufre	0.9089
plante_aromatique	0.7341
animal	0.7225
fruit_a_coque	0.7663
moisi	0.6523
fruit_a_pepins	0.8108
torrefie	0.8335
medicinal	0.8095
vegetal_sec	0.7223
rose	0.8184
huile	0.7639
lactone	0.7672
menthe	0.8485
bois	0.7983
creme	0.7237
boissons_alcoolisees	0.8730
sucre_cuit	0.7747
baie	0.6729
poudre	0.7789
viande_cuite	0.8970
pomme	0.8737
malte	0.7994
mielle	0.7387
solvant	0.9117
ananas	0.8434
fruit_rouge	0.7334
coumarine	0.7934
caramel	0.8334
mineral	0.6385
resineux	0.8469
alliace	0.9761
fruit_a_noyau	0.7955
metal	0.6459
metallique	0.6316
peponide	0.7895
melon	0.7888
brule	0.8785
feuille	0.7431
alcool_de_fut	0.8920
ether	0.9090
boisson_fermentee	0.8409
camphre	0.8470
miel	0.7506
citronne	0.7639
racine	0.4723
oignon	0.9659
crucifere	0.8088
lacte	0.7579
fleur_d_arbre	0.7676
vin	0.8419
fromage	0.7881
poire	0.8843
banane	0.8468
champignon	0.7560
cafe	0.8800
cacao	0.7993
musque	0.9083
savon	0.7227
beurre	0.7938
noix_de_coco	0.8912
anise	0.7138
pin	0.9099
vanille	0.7848
jasmin	0.8087
ambre	0.9491
ail	0.9705
musc	0.9405
cereale	0.8059
peche	0.8048
cerise	0.7981
violette	0.8395
rhum	0.8673
