Label	AUC-ROC
vegetal	0.7056
fruite	0.7391
frais	0.7385
vegetal_vert	0.7483
doux	0.7264
gras	0.6699
floral	0.7804
boise	0.7236
vert	0.7290
aldehyde	0.7640
chimique	0.6898
empyreumatique	0.7909
balsamique	0.6964
aldehyde_frais	0.7470
fruit_exotique	0.7480
herbe	0.7185
legume	0.7592
fermentaire	0.6673
phenole	0.8157
epice	0.7272
fleur_d_arbuste	0.7299
cuit	0.7771
terreux	0.7076
fruit_sec	0.7481
fleur_du_jardin	0.7622
agrume	0.8037
oleagineux	0.7751
lactique	0.7014
soufre	0.8796
plante_aromatique	0.7570
animal	0.7006
fruit_a_coque	0.8078
moisi	0.6949
fruit_a_pepins	0.7802
torrefie	0.7729
medicinal	0.8466
vegetal_sec	0.6755
rose	0.7406
huile	0.7473
lactone	0.7845
menthe	0.8718
bois	0.8253
creme	0.6777
boissons_alcoolisees	0.7841
sucre_cuit	0.8061
baie	0.7478
poudre	0.8241
viande_cuite	0.8203
pomme	0.8446
malte	0.7630
mielle	0.7891
solvant	0.7751
ananas	0.8497
fruit_rouge	0.7382
coumarine	0.7805
caramel	0.8608
mineral	0.6910
resineux	0.8737
alliace	0.9589
fruit_a_noyau	0.7590
metal	0.7198
metallique	0.7171
peponide	0.7820
melon	0.7823
brule	0.8344
feuille	0.6940
alcool_de_fut	0.8298
ether	0.8484
boisson_fermentee	0.7450
camphre	0.9250
miel	0.7556
citronne	0.8307
racine	0.5290
oignon	0.9806
crucifere	0.7590
lacte	0.7120
fleur_d_arbre	0.7710
vin	0.7815
fromage	0.7871
poire	0.8288
banane	0.8517
champignon	0.7055
cafe	0.8358
cacao	0.7072
musque	0.9527
savon	0.7961
beurre	0.8212
noix_de_coco	0.8281
anise	0.6353
pin	0.9337
vanille	0.8873
jasmin	0.8780
ambre	0.8975
ail	0.9742
musc	0.9829
cereale	0.8716
peche	0.8030
cerise	0.8018
violette	0.9159
rhum	0.8334
