Label	AUC-ROC
vegetal	0.6641
fruite	0.7442
frais	0.7400
vegetal_vert	0.7214
doux	0.6841
gras	0.6745
floral	0.7758
boise	0.7192
vert	0.7268
aldehyde	0.7212
chimique	0.7138
empyreumatique	0.8292
balsamique	0.7220
aldehyde_frais	0.7276
fruit_exotique	0.7700
herbe	0.7180
legume	0.7506
fermentaire	0.6829
phenole	0.7825
epice	0.6994
fleur_d_arbuste	0.7908
cuit	0.7853
terreux	0.6115
fruit_sec	0.7270
fleur_du_jardin	0.7553
agrume	0.8404
oleagineux	0.7803
lactique	0.7276
soufre	0.8983
plante_aromatique	0.7410
animal	0.7384
fruit_a_coque	0.7864
moisi	0.6570
fruit_a_pepins	0.8388
torrefie	0.8591
medicinal	0.8254
vegetal_sec	0.7157
rose	0.8125
huile	0.7740
lactone	0.7898
menthe	0.8605
bois	0.8038
creme	0.7357
boissons_alcoolisees	0.8633
sucre_cuit	0.7925
baie	0.6794
poudre	0.8043
viande_cuite	0.8988
pomme	0.9094
malte	0.8055
mielle	0.7506
solvant	0.9153
ananas	0.8663
fruit_rouge	0.7059
coumarine	0.8090
caramel	0.8494
mineral	0.6310
resineux	0.8528
alliace	0.9756
fruit_a_noyau	0.8066
metal	0.6413
metallique	0.6274
peponide	0.7800
melon	0.7784
brule	0.8836
feuille	0.7313
alcool_de_fut	0.8972
ether	0.9366
boisson_fermentee	0.8344
camphre	0.8515
miel	0.7474
citronne	0.7576
racine	0.4806
oignon	0.9664
crucifere	0.8030
lacte	0.7740
fleur_d_arbre	0.7839
vin	0.8360
fromage	0.7913
poire	0.9016
banane	0.8721
champignon	0.7518
cafe	0.8950
cacao	0.8163
musque	0.8992
savon	0.7367
beurre	0.8296
noix_de_coco	0.9233
anise	0.7404
pin	0.9124
vanille	0.8376
jasmin	0.8209
ambre	0.9438
ail	0.9674
musc	0.9374
cereale	0.8306
peche	0.8200
cerise	0.7730
violette	0.8499
rhum	0.8683
