Label	AUC-ROC
vegetal	0.7106
fruite	0.7283
frais	0.7428
vegetal_vert	0.7474
doux	0.7126
gras	0.6608
floral	0.7750
boise	0.7221
vert	0.7281
aldehyde	0.7588
chimique	0.6901
empyreumatique	0.7959
balsamique	0.7088
aldehyde_frais	0.7447
fruit_exotique	0.7377
herbe	0.7130
legume	0.7746
fermentaire	0.6521
phenole	0.8063
epice	0.7144
fleur_d_arbuste	0.7170
cuit	0.7694
terreux	0.6774
fruit_sec	0.7489
fleur_du_jardin	0.7618
agrume	0.8049
oleagineux	0.7817
lactique	0.6941
soufre	0.8801
plante_aromatique	0.7435
animal	0.6878
fruit_a_coque	0.8174
moisi	0.6884
fruit_a_pepins	0.7691
torrefie	0.7799
medicinal	0.8248
vegetal_sec	0.6707
rose	0.7236
huile	0.7283
lactone	0.7646
menthe	0.8554
bois	0.8153
creme	0.6401
boissons_alcoolisees	0.7908
sucre_cuit	0.7927
baie	0.7717
poudre	0.8260
viande_cuite	0.8327
pomme	0.8292
malte	0.7704
mielle	0.7872
solvant	0.8079
ananas	0.8391
fruit_rouge	0.7440
coumarine	0.7533
caramel	0.8455
mineral	0.6812
resineux	0.8739
alliace	0.9571
fruit_a_noyau	0.7194
metal	0.6897
metallique	0.6927
peponide	0.7827
melon	0.7827
brule	0.8496
feuille	0.6757
alcool_de_fut	0.8328
ether	0.8713
boisson_fermentee	0.7597
camphre	0.9213
miel	0.7467
citronne	0.8424
racine	0.5603
oignon	0.9801
crucifere	0.7826
lacte	0.7566
fleur_d_arbre	0.7463
vin	0.7791
fromage	0.7834
poire	0.8201
banane	0.8405
champignon	0.6876
cafe	0.8428
cacao	0.7118
musque	0.9259
savon	0.7862
beurre	0.8215
noix_de_coco	0.8186
anise	0.6319
pin	0.9393
vanille	0.8743
jasmin	0.8536
ambre	0.9056
ail	0.9736
musc	0.9610
cereale	0.8774
peche	0.7987
cerise	0.7879
violette	0.8681
rhum	0.8348
